Borough,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
STATEN ISLAND,5,2009,Hispanic,1015,667,7,0.7,254,25,674,66.4,80,7.9,754,74.3
STATEN ISLAND,5,2009,White,2291,680,4,0.2,248,10.8,1701,74.2,338,14.8,2039,89
STATEN ISLAND,5,2010,Asian,332,690,18,5.4,75,22.6,146,44,93,28,239,72
STATEN ISLAND,5,2010,Black,661,660,159,24.1,301,45.5,170,25.7,31,4.7,201,30.4
STATEN ISLAND,5,2010,Hispanic,1015,665,158,15.6,460,45.3,332,32.7,65,6.4,397,39.1
STATEN ISLAND,5,2010,White,2345,678,135,5.8,761,32.5,1068,45.5,381,16.2,1449,61.8
STATEN ISLAND,5,2011,Asian,371,675,12,3.2,95,25.6,236,63.6,28,7.5,264,71.2
STATEN ISLAND,5,2011,Black,678,660,131,19.3,316,46.6,222,32.7,9,1.3,231,34.1
STATEN ISLAND,5,2011,Hispanic,1053,664,126,12,475,45.1,431,40.9,21,2,452,42.9
STATEN ISLAND,5,2011,White,2363,672,117,5,695,29.4,1423,60.2,128,5.4,1551,65.6
STATEN ISLAND,5,2012,Asian,339,679,15,4.4,60,17.7,229,67.6,35,10.3,264,77.9
STATEN ISLAND,5,2012,Black,646,663,106,16.4,279,43.2,247,38.2,14,2.2,261,40.4
STATEN ISLAND,5,2012,Hispanic,1099,666,136,12.4,451,41,480,43.7,32,2.9,512,46.6
STATEN ISLAND,5,2012,White,2279,676,104,4.6,541,23.7,1447,63.5,187,8.2,1634,71.7
STATEN ISLAND,6,2006,Asian,315,674,8,2.5,70,22.2,166,52.7,71,22.5,237,75.2
STATEN ISLAND,6,2006,Black,651,633,100,15.4,327,50.2,205,31.5,19,2.9,224,34.4
STATEN ISLAND,6,2006,Hispanic,773,638,119,15.4,330,42.7,287,37.1,37,4.8,324,41.9
STATEN ISLAND,6,2006,White,2378,663,108,4.5,672,28.3,1273,53.5,325,13.7,1598,67.2
STATEN ISLAND,6,2007,Asian,317,671,2,0.6,78,24.6,191,60.3,46,14.5,237,74.8
STATEN ISLAND,6,2007,Black,649,642,34,5.2,373,57.5,231,35.6,11,1.7,242,37.3
STATEN ISLAND,6,2007,Hispanic,786,648,34,4.3,403,51.3,326,41.5,23,2.9,349,44.4
STATEN ISLAND,6,2007,White,2397,665,34,1.4,680,28.4,1477,61.6,206,8.6,1683,70.2
STATEN ISLAND,6,2008,Asian,301,669,2,0.7,70,23.3,206,68.4,23,7.6,229,76.1
STATEN ISLAND,6,2008,Black,634,645,23,3.6,343,54.1,266,42,2,0.3,268,42.3
STATEN ISLAND,6,2008,Hispanic,908,649,27,3,443,48.8,421,46.4,17,1.9,438,48.2
STATEN ISLAND,6,2008,White,2353,664,22,0.9,636,27,1594,67.7,101,4.3,1695,72
STATEN ISLAND,6,2009,Asian,346,676,1,0.3,45,13,250,72.3,50,14.5,300,86.7
STATEN ISLAND,6,2009,Black,636,654,4,0.6,270,42.5,351,55.2,11,1.7,362,56.9
STATEN ISLAND,6,2009,Hispanic,924,657,3,0.3,325,35.2,566,61.3,30,3.2,596,64.5
STATEN ISLAND,6,2009,White,2288,669,2,0.1,343,15,1738,76,205,9,1943,84.9
STATEN ISLAND,6,2010,Asian,338,669,18,5.3,107,31.7,179,53,34,10.1,213,63
STATEN ISLAND,6,2010,Black,656,652,173,26.4,326,49.7,152,23.2,5,0.8,157,23.9
STATEN ISLAND,6,2010,Hispanic,996,654,216,21.7,463,46.5,305,30.6,12,1.2,317,31.8
STATEN ISLAND,6,2010,White,2209,666,157,7.1,741,33.5,1177,53.3,134,6.1,1311,59.3
STATEN ISLAND,6,2011,Asian,311,667,21,6.8,76,24.4,197,63.3,17,5.5,214,68.8
STATEN ISLAND,6,2011,Black,605,652,176,29.1,259,42.8,165,27.3,5,0.8,170,28.1
STATEN ISLAND,6,2011,Hispanic,986,656,199,20.2,422,42.8,350,35.5,15,1.5,365,37
STATEN ISLAND,6,2011,White,2268,665,146,6.4,714,31.5,1309,57.7,99,4.4,1408,62.1
STATEN ISLAND,6,2012,Asian,351,668,21,6,85,24.2,231,65.8,14,4,245,69.8
STATEN ISLAND,6,2012,Black,575,653,129,22.4,270,47,176,30.6,0,0,176,30.6
STATEN ISLAND,6,2012,Hispanic,1025,657,183,17.9,454,44.3,385,37.6,3,0.3,388,37.9
STATEN ISLAND,6,2012,White,2298,666,123,5.4,714,31.1,1403,61.1,58,2.5,1461,63.6
STATEN ISLAND,7,2006,Asian,313,671,6,1.9,75,24,185,59.1,47,15,232,74.1
STATEN ISLAND,7,2006,Black,679,632,102,15,365,53.8,196,28.9,16,2.4,212,31.2
STATEN ISLAND,7,2006,Hispanic,739,639,78,10.6,353,47.8,294,39.8,14,1.9,308,41.7
STATEN ISLAND,7,2006,White,2400,661,95,4,734,30.6,1353,56.4,218,9.1,1571,65.5
STATEN ISLAND,7,2007,Asian,343,667,11,3.2,77,22.4,233,67.9,22,6.4,255,74.3
STATEN ISLAND,7,2007,Black,688,632,84,12.2,405,58.9,193,28.1,6,0.9,199,28.9
STATEN ISLAND,7,2007,Hispanic,831,640,82,9.9,418,50.3,317,38.1,14,1.7,331,39.8
STATEN ISLAND,7,2007,White,2417,662,67,2.8,737,30.5,1458,60.3,155,6.4,1613,66.7
STATEN ISLAND,7,2008,Asian,331,673,2,0.6,57,17.2,252,76.1,20,6,272,82.2
STATEN ISLAND,7,2008,Black,670,647,20,3,320,47.8,328,49,2,0.3,330,49.3
