DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M142,All Grades,2008,SWD,59,,11,18.6,35,59.3,13,22,0,0,13,22
01M142,All Grades,2009,Not SWD,141,,1,0.7,34,24.1,102,72.3,4,2.8,106,75.2
01M142,All Grades,2009,SWD,49,,5,10.2,24,49,20,40.8,0,0,20,40.8
01M142,All Grades,2010,Not SWD,145,,11,7.6,78,53.8,52,35.9,4,2.8,56,38.6
01M142,All Grades,2010,SWD,35,,13,37.1,20,57.1,2,5.7,0,0,2,5.7
01M142,All Grades,2011,Not SWD,146,663,11,7.5,76,52.1,59,40.4,0,0,59,40.4
01M142,All Grades,2011,SWD,34,650,7,20.6,25,73.5,2,5.9,0,0,2,5.9
01M142,All Grades,2012,Not SWD,142,665,10,7,65,45.8,64,45.1,3,2.1,67,47.2
01M142,All Grades,2012,SWD,29,648,9,31,17,58.6,3,10.3,0,0,3,10.3
01M184,3,2006,Not SWD,44,698,0,0,1,2.3,37,84.1,6,13.6,43,97.7
01M184,3,2006,SWD,2,s,s,s,s,s,s,s,s,s,s,s
01M184,3,2007,Not SWD,56,693,0,0,2,3.6,44,78.6,10,17.9,54,96.4
01M184,3,2008,Not SWD,52,689,0,0,4,7.7,37,71.2,11,21.2,48,92.3
01M184,3,2008,SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M184,3,2009,Not SWD,64,694,0,0,2,3.1,45,70.3,17,26.6,62,96.9
01M184,3,2009,SWD,3,s,s,s,s,s,s,s,s,s,s,s
01M184,3,2010,Not SWD,68,677,0,0,13,19.1,42,61.8,13,19.1,55,80.9
01M184,3,2010,SWD,3,s,s,s,s,s,s,s,s,s,s,s
01M184,3,2011,Not SWD,62,678,1,1.6,7,11.3,47,75.8,7,11.3,54,87.1
01M184,3,2011,SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M184,3,2012,Not SWD,72,678,0,0,12,16.7,49,68.1,11,15.3,60,83.3
01M184,3,2012,SWD,2,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2006,Not SWD,45,685,0,0,3,6.7,35,77.8,7,15.6,42,93.3
01M184,4,2006,SWD,4,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2007,Not SWD,52,688,0,0,0,0,47,90.4,5,9.6,52,100
01M184,4,2007,SWD,2,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2008,Not SWD,51,694,0,0,2,3.9,40,78.4,9,17.6,49,96.1
01M184,4,2008,SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2009,Not SWD,53,685,0,0,2,3.8,46,86.8,5,9.4,51,96.2
01M184,4,2009,SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2010,Not SWD,62,690,0,0,10,16.1,44,71,8,12.9,52,83.9
01M184,4,2010,SWD,3,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2011,Not SWD,66,695,0,0,4,6.1,54,81.8,8,12.1,62,93.9
01M184,4,2011,SWD,3,s,s,s,s,s,s,s,s,s,s,s
01M184,4,2012,Not SWD,61,695,0,0,11,18,40,65.6,10,16.4,50,82
01M184,4,2012,SWD,1,s,s,s,s,s,s,s,s,s,s,s
01M184,5,2006,Not SWD,36,693,0,0,1,2.8,24,66.7,11,30.6,35,97.2
01M184,5,2006,SWD,4,s,s,s,s,s,s,s,s,s,s,s
01M184,5,2007,Not SWD,46,683,0,0,3,6.5,38,82.6,5,10.9,43,93.5
