District,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
1,6,2010,SWD,161,646,61,37.9,82,50.9,18,11.2,0,0,18,11.2
1,6,2011,Not SWD,644,666,45,7,224,34.8,319,49.5,56,8.7,375,58.2
1,6,2011,SWD,170,646,63,37.1,85,50,21,12.4,1,0.6,22,12.9
1,6,2012,Not SWD,705,667,46,6.5,231,32.8,386,54.8,42,6,428,60.7
1,6,2012,SWD,192,648,66,34.4,98,51,28,14.6,0,0,28,14.6
1,7,2006,Not SWD,728,653,29,4,321,44.1,311,42.7,67,9.2,378,51.9
1,7,2006,SWD,190,617,55,28.9,104,54.7,30,15.8,1,0.5,31,16.3
1,7,2007,Not SWD,752,655,29,3.9,288,38.3,401,53.3,34,4.5,435,57.8
1,7,2007,SWD,125,620,25,20,85,68,15,12,0,0,15,12
1,7,2008,Not SWD,650,665,4,0.6,172,26.5,439,67.5,35,5.4,474,72.9
1,7,2008,SWD,169,634,18,10.7,104,61.5,47,27.8,0,0,47,27.8
1,7,2009,Not SWD,641,669,2,0.3,102,15.9,485,75.7,52,8.1,537,83.8
1,7,2009,SWD,190,643,5,2.6,116,61.1,69,36.3,0,0,69,36.3
1,7,2010,Not SWD,689,678,29,4.2,252,36.6,281,40.8,127,18.4,408,59.2
1,7,2010,SWD,176,645,61,34.7,104,59.1,11,6.3,0,0,11,6.3
1,7,2011,Not SWD,609,667,22,3.6,273,44.8,282,46.3,32,5.3,314,51.6
1,7,2011,SWD,158,647,46,29.1,98,62,14,8.9,0,0,14,8.9
1,7,2012,Not SWD,617,670,24,3.9,218,35.3,337,54.6,38,6.2,375,60.8
1,7,2012,SWD,172,648,46,26.7,106,61.6,20,11.6,0,0,20,11.6
1,8,2006,Not SWD,666,647,39,5.9,351,52.7,249,37.4,27,4.1,276,41.4
1,8,2006,SWD,163,614,52,31.9,96,58.9,14,8.6,1,0.6,15,9.2
1,8,2007,Not SWD,766,657,26,3.4,333,43.5,360,47,47,6.1,407,53.1
1,8,2007,SWD,137,618,31,22.6,93,67.9,13,9.5,0,0,13,9.5
1,8,2008,Not SWD,721,655,19,2.6,315,43.7,358,49.7,29,4,387,53.7
1,8,2008,SWD,146,629,19,13,109,74.7,17,11.6,1,0.7,18,12.3
1,8,2009,Not SWD,654,662,9,1.4,184,28.1,437,66.8,24,3.7,461,70.5
1,8,2009,SWD,171,636,6,3.5,120,70.2,45,26.3,0,0,45,26.3
1,8,2010,Not SWD,675,662,40,5.9,279,41.3,287,42.5,69,10.2,356,52.7
1,8,2010,SWD,214,635,73,34.1,119,55.6,21,9.8,1,0.5,22,10.3
1,8,2011,Not SWD,690,658,24,3.5,323,46.8,332,48.1,11,1.6,343,49.7
1,8,2011,SWD,188,634,56,29.8,121,64.4,11,5.9,0,0,11,5.9
1,8,2012,Not SWD,643,661,31,4.8,281,43.7,317,49.3,14,2.2,331,51.5
1,8,2012,SWD,162,641,29,17.9,112,69.1,21,13,0,0,21,13
1,All Grades,2006,Not SWD,3925,659,185,4.7,1465,37.3,1970,50.2,305,7.8,2275,58
1,All Grades,2006,SWD,1050,623,305,29,526,50.1,204,19.4,15,1.4,219,20.9
1,All Grades,2007,Not SWD,4134,661,143,3.5,1436,34.7,2286,55.3,269,6.5,2555,61.8
1,All Grades,2007,SWD,880,625,197,22.4,503,57.2,176,20,4,0.5,180,20.5
1,All Grades,2008,Not SWD,3989,664,80,2,1163,29.2,2494,62.5,252,6.3,2746,68.8
1,All Grades,2008,SWD,1013,633,147,14.5,608,60,253,25,5,0.5,258,25.5
1,All Grades,2009,Not SWD,4030,671,31,0.8,745,18.5,2858,70.9,396,9.8,3254,80.7
1,All Grades,2009,SWD,966,641,76,7.9,539,55.8,345,35.7,6,0.6,351,36.3
1,All Grades,2010,Not SWD,3995,673,253,6.3,1525,38.2,1644,41.2,573,14.3,2217,55.5
1,All Grades,2010,SWD,1076,644,409,38,533,49.5,121,11.2,13,1.2,134,12.5
1,All Grades,2011,Not SWD,3962,669,186,4.7,1476,37.3,2031,51.3,269,6.8,2300,58.1
1,All Grades,2011,SWD,1021,644,339,33.2,548,53.7,132,12.9,2,0.2,134,13.1
1,All Grades,2012,Not SWD,3965,670,196,4.9,1367,34.5,2146,54.1,256,6.5,2402,60.6
1,All Grades,2012,SWD,1027,646,338,32.9,546,53.2,140,13.6,3,0.3,143,13.9
2,3,2006,Not SWD,1783,689,33,1.9,196,11,1316,73.8,238,13.3,1554,87.2
2,3,2006,SWD,291,654,50,17.2,79,27.1,148,50.9,14,4.8,162,55.7
2,3,2007,Not SWD,1924,688,34,1.8,241,12.5,1288,66.9,361,18.8,1649,85.7
2,3,2007,SWD,307,656,43,14,85,27.7,155,50.5,24,7.8,179,58.3
2,3,2008,Not SWD,1961,684,26,1.3,279,14.2,1259,64.2,397,20.2,1656,84.4
2,3,2008,SWD,281,652,40,14.2,105,37.4,117,41.6,19,6.8,136,48.4
2,3,2009,Not SWD,2017,687,19,0.9,150,7.4,1444,71.6,404,20,1848,91.6
2,3,2009,SWD,391,653,40,10.2,134,34.3,199,50.9,18,4.6,217,55.5
2,3,2010,Not SWD,1856,685,57,3.1,391,21.1,807,43.5,601,32.4,1408,75.9
2,3,2010,SWD,397,660,94,23.7,133,33.5,111,28,59,14.9,170,42.8
2,3,2011,Not SWD,2006,675,50,2.5,369,18.4,1360,67.8,227,11.3,1587,79.1
2,3,2011,SWD,479,657,103,21.5,167,34.9,200,41.8,9,1.9,209,43.6
2,3,2012,Not SWD,2132,675,74,3.5,358,16.8,1413,66.3,287,13.5,1700,79.7
2,3,2012,SWD,517,656,123,23.8,204,39.5,176,34,14,2.7,190,36.8
2,4,2006,Not SWD,1791,682,29,1.6,231,12.9,1312,73.3,219,12.2,1531,85.5
2,4,2006,SWD,352,643,74,21,110,31.3,161,45.7,7,2,168,47.7
2,4,2007,Not SWD,1881,681,40,2.1,254,13.5,1313,69.8,274,14.6,1587,84.4
2,4,2007,SWD,285,646,46,16.1,104,36.5,123,43.2,12,4.2,135,47.4
2,4,2008,Not SWD,1903,685,35,1.8,197,10.4,1361,71.5,310,16.3,1671,87.8
2,4,2008,SWD,322,651,40,12.4,96,29.8,172,53.4,14,4.3,186,57.8
2,4,2009,Not SWD,1912,689,11,0.6,134,7,1443,75.5,324,16.9,1767,92.4
2,4,2009,SWD,368,650,51,13.9,110,29.9,202,54.9,5,1.4,207,56.3
2,4,2010,Not SWD,1972,688,28,1.4,388,19.7,1308,66.3,248,12.6,1556,78.9
2,4,2010,SWD,416,656,80,19.2,214,51.4,116,27.9,6,1.4,122,29.3
2,4,2011,Not SWD,1898,690,34,1.8,321,16.9,1375,72.4,168,8.9,1543,81.3
2,4,2011,SWD,464,663,65,14,194,41.8,197,42.5,8,1.7,205,44.2
2,4,2012,Not SWD,2010,694,26,1.3,310,15.4,1420,70.6,254,12.6,1674,83.3
2,4,2012,SWD,501,661,99,19.8,180,35.9,211,42.1,11,2.2,222,44.3
2,5,2006,Not SWD,1813,685,18,1,245,13.5,1057,58.3,493,27.2,1550,85.5
2,5,2006,SWD,363,645,51,14,134,36.9,161,44.4,17,4.7,178,49
2,5,2007,Not SWD,1796,683,19,1.1,262,14.6,1258,70,257,14.3,1515,84.4
2,5,2007,SWD,318,652,29,9.1,124,39,153,48.1,12,3.8,165,51.9
2,5,2008,Not SWD,1833,682,7,0.4,146,8,1444,78.8,236,12.9,1680,91.7
2,5,2008,SWD,288,656,8,2.8,99,34.4,169,58.7,12,4.2,181,62.8
2,5,2009,Not SWD,1851,694,1,0.1,111,6,1213,65.5,526,28.4,1739,93.9
2,5,2009,SWD,362,665,3,0.8,103,28.5,227,62.7,29,8,256,70.7
2,5,2010,Not SWD,1874,693,55,2.9,319,17,899,48,601,32.1,1500,80
2,5,2010,SWD,375,661,89,23.7,157,41.9,109,29.1,20,5.3,129,34.4
2,5,2011,Not SWD,1992,679,58,2.9,348,17.5,1356,68.1,230,11.5,1586,79.6
2,5,2011,SWD,479,656,120,25.1,215,44.9,138,28.8,6,1.3,144,30.1
2,5,2012,Not SWD,1874,680,47,2.5,302,16.1,1303,69.5,222,11.8,1525,81.4
2,5,2012,SWD,480,660,109,22.7,193,40.2,170,35.4,8,1.7,178,37.1
2,6,2006,Not SWD,1784,672,19,1.1,365,20.5,1076,60.3,324,18.2,1400,78.5
2,6,2006,SWD,313,630,52,16.6,160,51.1,93,29.7,8,2.6,101,32.3
2,6,2007,Not SWD,1863,673,13,0.7,402,21.6,1184,63.6,264,14.2,1448,77.7
2,6,2007,SWD,251,642,19,7.6,134,53.4,91,36.3,7,2.8,98,39
2,6,2008,Not SWD,1780,669,21,1.2,338,19,1309,73.5,112,6.3,1421,79.8
2,6,2008,SWD,307,644,14,4.6,178,58,111,36.2,4,1.3,115,37.5
2,6,2009,Not SWD,1740,681,0,0,120,6.9,1304,74.9,316,18.2,1620,93.1
2,6,2009,SWD,305,655,2,0.7,108,35.4,188,61.6,7,2.3,195,63.9
2,6,2010,Not SWD,1817,670,84,4.6,464,25.5,1098,60.4,171,9.4,1269,69.8
2,6,2010,SWD,330,652,91,27.6,155,47,81,24.5,3,0.9,84,25.5
2,6,2011,Not SWD,1854,671,92,5,366,19.7,1219,65.7,177,9.5,1396,75.3
2,6,2011,SWD,391,653,94,24,167,42.7,129,33,1,0.3,130,33.2
2,6,2012,Not SWD,1950,670,62,3.2,415,21.3,1390,71.3,83,4.3,1473,75.5
2,6,2012,SWD,465,650,133,28.6,202,43.4,129,27.7,1,0.2,130,28
2,7,2006,Not SWD,1786,670,32,1.8,403,22.6,1095,61.3,256,14.3,1351,75.6
2,7,2006,SWD,312,629,59,18.9,155,49.7,93,29.8,5,1.6,98,31.4
2,7,2007,Not SWD,1905,672,31,1.6,409,21.5,1247,65.5,218,11.4,1465,76.9
2,7,2007,SWD,213,637,17,8,128,60.1,64,30,4,1.9,68,31.9
2,7,2008,Not SWD,1861,676,12,0.6,238,12.8,1492,80.2,119,6.4,1611,86.6
2,7,2008,SWD,244,650,12,4.9,96,39.3,130,53.3,6,2.5,136,55.7
2,7,2009,Not SWD,1792,676,7,0.4,149,8.3,1426,79.6,210,11.7,1636,91.3
2,7,2009,SWD,324,656,0,0,117,36.1,200,61.7,7,2.2,207,63.9
2,7,2010,Not SWD,1777,681,70,3.9,446,25.1,861,48.5,400,22.5,1261,71
2,7,2010,SWD,265,654,56,21.1,137,51.7,62,23.4,10,3.8,72,27.2
2,7,2011,Not SWD,1861,673,64,3.4,507,27.2,1134,60.9,156,8.4,1290,69.3
2,7,2011,SWD,361,654,76,21.1,181,50.1,101,28,3,0.8,104,28.8
2,7,2012,Not SWD,1848,674,60,3.2,402,21.8,1265,68.5,121,6.5,1386,75
2,7,2012,SWD,412,654,94,22.8,198,48.1,118,28.6,2,0.5,120,29.1
2,8,2006,Not SWD,1940,671,33,1.7,567,29.2,1131,58.3,209,10.8,1340,69.1
2,8,2006,SWD,328,624,75,22.9,181,55.2,65,19.8,7,2.1,72,22
2,8,2007,Not SWD,1903,671,48,2.5,407,21.4,1272,66.8,176,9.2,1448,76.1
2,8,2007,SWD,240,633,35,14.6,134,55.8,69,28.8,2,0.8,71,29.6
2,8,2008,Not SWD,1917,670,57,3,446,23.3,1224,63.8,190,9.9,1414,73.8
2,8,2008,SWD,226,636,20,8.8,147,65,54,23.9,5,2.2,59,26.1
2,8,2009,Not SWD,1916,672,20,1,281,14.7,1464,76.4,151,7.9,1615,84.3
2,8,2009,SWD,275,648,8,2.9,130,47.3,134,48.7,3,1.1,137,49.8
2,8,2010,Not SWD,1872,667,65,3.5,600,32.1,1013,54.1,194,10.4,1207,64.5
2,8,2010,SWD,297,640,67,22.6,174,58.6,53,17.8,3,1,56,18.9
2,8,2011,Not SWD,1868,663,80,4.3,558,29.9,1180,63.2,50,2.7,1230,65.8
2,8,2011,SWD,327,643,59,18,199,60.9,69,21.1,0,0,69,21.1
2,8,2012,Not SWD,1898,667,53,2.8,501,26.4,1292,68.1,52,2.7,1344,70.8
2,8,2012,SWD,382,646,58,15.2,222,58.1,101,26.4,1,0.3,102,26.7
2,All Grades,2006,Not SWD,10897,678,164,1.5,2007,18.4,6987,64.1,1739,16,8726,80.1
2,All Grades,2006,SWD,1959,637,361,18.4,819,41.8,721,36.8,58,3,779,39.8
2,All Grades,2007,Not SWD,11272,678,185,1.6,1975,17.5,7562,67.1,1550,13.8,9112,80.8
2,All Grades,2007,SWD,1614,645,189,11.7,709,43.9,655,40.6,61,3.8,716,44.4
2,All Grades,2008,Not SWD,11255,678,158,1.4,1644,14.6,8089,71.9,1364,12.1,9453,84
2,All Grades,2008,SWD,1668,648,134,8,721,43.2,753,45.1,60,3.6,813,48.7
2,All Grades,2009,Not SWD,11228,683,58,0.5,945,8.4,8294,73.9,1931,17.2,10225,91.1
2,All Grades,2009,SWD,2025,655,104,5.1,702,34.7,1150,56.8,69,3.4,1219,60.2
2,All Grades,2010,Not SWD,11168,681,359,3.2,2608,23.4,5986,53.6,2215,19.8,8201,73.4
2,All Grades,2010,SWD,2080,654,477,22.9,970,46.6,532,25.6,101,4.9,633,30.4
2,All Grades,2011,Not SWD,11479,675,378,3.3,2469,21.5,7624,66.4,1008,8.8,8632,75.2
2,All Grades,2011,SWD,2501,655,517,20.7,1123,44.9,834,33.3,27,1.1,861,34.4
2,All Grades,2012,Not SWD,11712,677,322,2.7,2288,19.5,8083,69,1019,8.7,9102,77.7
2,All Grades,2012,SWD,2757,655,616,22.3,1199,43.5,905,32.8,37,1.3,942,34.2
3,3,2006,Not SWD,1110,667,81,7.3,300,27,665,59.9,64,5.8,729,65.7
3,3,2006,SWD,190,632,72,37.9,57,30,59,31.1,2,1.1,61,32.1
3,3,2007,Not SWD,1259,669,81,6.4,334,26.5,707,56.2,137,10.9,844,67
3,3,2007,SWD,161,627,62,38.5,57,35.4,39,24.2,3,1.9,42,26.1
3,3,2008,Not SWD,1207,675,46,3.8,311,25.8,641,53.1,209,17.3,850,70.4
3,3,2008,SWD,170,636,39,22.9,81,47.6,44,25.9,6,3.5,50,29.4
3,3,2009,Not SWD,1171,675,25,2.1,233,19.9,753,64.3,160,13.7,913,78
3,3,2009,SWD,192,641,43,22.4,80,41.7,65,33.9,4,2.1,69,35.9
3,3,2010,Not SWD,1192,677,134,11.2,351,29.4,418,35.1,289,24.2,707,59.3
3,3,2010,SWD,187,646,78,41.7,66,35.3,30,16,13,7,43,23
3,3,2011,Not SWD,1165,671,57,4.9,334,28.7,659,56.6,115,9.9,774,66.4
3,3,2011,SWD,229,650,76,33.2,77,33.6,66,28.8,10,4.4,76,33.2
3,3,2012,Not SWD,1137,671,68,6,302,26.6,631,55.5,136,12,767,67.5
3,3,2012,SWD,215,651,70,32.6,78,36.3,61,28.4,6,2.8,67,31.2
3,4,2006,Not SWD,1137,668,48,4.2,316,27.8,669,58.8,104,9.1,773,68
3,4,2006,SWD,200,617,87,43.5,74,37,38,19,1,0.5,39,19.5
3,4,2007,Not SWD,1151,670,45,3.9,322,28,658,57.2,126,10.9,784,68.1
3,4,2007,SWD,182,632,64,35.2,63,34.6,52,28.6,3,1.6,55,30.2
3,4,2008,Not SWD,1173,670,53,4.5,303,25.8,692,59,125,10.7,817,69.7
3,4,2008,SWD,185,629,52,28.1,80,43.2,52,28.1,1,0.5,53,28.6
3,4,2009,Not SWD,1168,677,12,1,212,18.2,817,69.9,127,10.9,944,80.8
3,4,2009,SWD,190,639,34,17.9,80,42.1,76,40,0,0,76,40
3,4,2010,Not SWD,1176,679,51,4.3,417,35.5,576,49,132,11.2,708,60.2
3,4,2010,SWD,219,645,73,33.3,94,42.9,52,23.7,0,0,52,23.7
3,4,2011,Not SWD,1160,681,38,3.3,359,30.9,691,59.6,72,6.2,763,65.8
3,4,2011,SWD,215,649,61,28.4,104,48.4,49,22.8,1,0.5,50,23.3
3,4,2012,Not SWD,1142,686,41,3.6,297,26,680,59.5,124,10.9,804,70.4
3,4,2012,SWD,237,656,53,22.4,88,37.1,92,38.8,4,1.7,96,40.5
3,5,2006,Not SWD,1181,665,54,4.6,380,32.2,560,47.4,187,15.8,747,63.3
3,5,2006,SWD,227,621,66,29.1,114,50.2,43,18.9,4,1.8,47,20.7
3,5,2007,Not SWD,1168,670,26,2.2,338,28.9,688,58.9,116,9.9,804,68.8
3,5,2007,SWD,200,627,44,22,113,56.5,42,21,1,0.5,43,21.5
3,5,2008,Not SWD,1149,671,9,0.8,236,20.5,807,70.2,97,8.4,904,78.7
3,5,2008,SWD,189,646,8,4.2,108,57.1,69,36.5,4,2.1,73,38.6
3,5,2009,Not SWD,1112,682,3,0.3,165,14.8,729,65.6,215,19.3,944,84.9
3,5,2009,SWD,172,653,5,2.9,76,44.2,85,49.4,6,3.5,91,52.9
3,5,2010,Not SWD,1136,682,77,6.8,366,32.2,450,39.6,243,21.4,693,61
3,5,2010,SWD,191,656,77,40.3,67,35.1,37,19.4,10,5.2,47,24.6
3,5,2011,Not SWD,1140,674,51,4.5,364,31.9,617,54.1,108,9.5,725,63.6
3,5,2011,SWD,215,651,83,38.6,81,37.7,51,23.7,0,0,51,23.7
3,5,2012,Not SWD,1154,676,63,5.5,334,28.9,644,55.8,113,9.8,757,65.6
3,5,2012,SWD,202,654,67,33.2,98,48.5,36,17.8,1,0.5,37,18.3
3,6,2006,Not SWD,1218,658,50,4.1,480,39.4,534,43.8,154,12.6,688,56.5
3,6,2006,SWD,248,617,71,28.6,135,54.4,38,15.3,4,1.6,42,16.9
3,6,2007,Not SWD,1173,665,8,0.7,421,35.9,600,51.2,144,12.3,744,63.4
3,6,2007,SWD,171,625,26,15.2,125,73.1,19,11.1,1,0.6,20,11.7
3,6,2008,Not SWD,1092,663,6,0.5,365,33.4,665,60.9,56,5.1,721,66
3,6,2008,SWD,205,629,20,9.8,155,75.6,30,14.6,0,0,30,14.6
3,6,2009,Not SWD,1067,674,0,0,127,11.9,790,74,150,14.1,940,88.1
3,6,2009,SWD,167,648,1,0.6,93,55.7,72,43.1,1,0.6,73,43.7
3,6,2010,Not SWD,1085,668,99,9.1,392,36.1,489,45.1,105,9.7,594,54.7
3,6,2010,SWD,161,647,67,41.6,72,44.7,22,13.7,0,0,22,13.7
3,6,2011,Not SWD,1101,669,54,4.9,323,29.3,635,57.7,89,8.1,724,65.8
3,6,2011,SWD,185,648,71,38.4,67,36.2,45,24.3,2,1.1,47,25.4
3,6,2012,Not SWD,1144,669,50,4.4,353,30.9,667,58.3,74,6.5,741,64.8
3,6,2012,SWD,186,648,69,37.1,81,43.5,36,19.4,0,0,36,19.4
3,7,2006,Not SWD,1244,657,77,6.2,501,40.3,511,41.1,155,12.5,666,53.5
3,7,2006,SWD,240,612,75,31.3,132,55,30,12.5,3,1.3,33,13.8
3,7,2007,Not SWD,1232,661,47,3.8,452,36.7,615,49.9,118,9.6,733,59.5
3,7,2007,SWD,196,625,34,17.3,117,59.7,45,23,0,0,45,23
3,7,2008,Not SWD,1121,669,5,0.4,285,25.4,770,68.7,61,5.4,831,74.1
3,7,2008,SWD,171,635,11,6.4,114,66.7,45,26.3,1,0.6,46,26.9
3,7,2009,Not SWD,1076,672,1,0.1,170,15.8,799,74.3,106,9.9,905,84.1
3,7,2009,SWD,185,645,1,0.5,106,57.3,77,41.6,1,0.5,78,42.2
3,7,2010,Not SWD,1055,680,41,3.9,368,34.9,426,40.4,220,20.9,646,61.2
3,7,2010,SWD,173,647,57,32.9,84,48.6,30,17.3,2,1.2,32,18.5
3,7,2011,Not SWD,1045,670,44,4.2,399,38.2,524,50.1,78,7.5,602,57.6
3,7,2011,SWD,173,650,39,22.5,100,57.8,34,19.7,0,0,34,19.7
3,7,2012,Not SWD,1104,671,28,2.5,398,36.1,602,54.5,76,6.9,678,61.4
3,7,2012,SWD,161,650,36,22.4,99,61.5,24,14.9,2,1.2,26,16.1
3,8,2006,Not SWD,1284,653,78,6.1,611,47.6,508,39.6,87,6.8,595,46.3
3,8,2006,SWD,264,611,95,36,140,53,29,11,0,0,29,11
3,8,2007,Not SWD,1248,655,58,4.6,521,41.7,602,48.2,67,5.4,669,53.6
3,8,2007,SWD,160,620,41,25.6,95,59.4,24,15,0,0,24,15
3,8,2008,Not SWD,1215,660,29,2.4,523,43,582,47.9,81,6.7,663,54.6
3,8,2008,SWD,192,624,29,15.1,133,69.3,29,15.1,1,0.5,30,15.6
3,8,2009,Not SWD,1103,669,4,0.4,272,24.7,725,65.7,102,9.2,827,75
3,8,2009,SWD,169,640,7,4.1,108,63.9,52,30.8,2,1.2,54,32
3,8,2010,Not SWD,1090,662,66,6.1,432,39.6,491,45,101,9.3,592,54.3
3,8,2010,SWD,192,634,62,32.3,111,57.8,17,8.9,2,1,19,9.9
3,8,2011,Not SWD,1059,660,25,2.4,468,44.2,546,51.6,20,1.9,566,53.4
3,8,2011,SWD,186,635,62,33.3,112,60.2,11,5.9,1,0.5,12,6.5
3,8,2012,Not SWD,1052,664,25,2.4,412,39.2,580,55.1,35,3.3,615,58.5
3,8,2012,SWD,170,642,33,19.4,111,65.3,26,15.3,0,0,26,15.3
3,All Grades,2006,Not SWD,7174,661,388,5.4,2588,36.1,3447,48,751,10.5,4198,58.5
3,All Grades,2006,SWD,1369,618,466,34,652,47.6,237,17.3,14,1,251,18.3
3,All Grades,2007,Not SWD,7231,665,265,3.7,2388,33,3870,53.5,708,9.8,4578,63.3
3,All Grades,2007,SWD,1070,626,271,25.3,570,53.3,221,20.7,8,0.7,229,21.4
3,All Grades,2008,Not SWD,6957,668,148,2.1,2023,29.1,4157,59.8,629,9,4786,68.8
3,All Grades,2008,SWD,1112,633,159,14.3,671,60.3,269,24.2,13,1.2,282,25.4
3,All Grades,2009,Not SWD,6697,675,45,0.7,1179,17.6,4613,68.9,860,12.8,5473,81.7
3,All Grades,2009,SWD,1075,644,91,8.5,543,50.5,427,39.7,14,1.3,441,41
3,All Grades,2010,Not SWD,6734,675,468,6.9,2326,34.5,2850,42.3,1090,16.2,3940,58.5
3,All Grades,2010,SWD,1123,646,414,36.9,494,44,188,16.7,27,2.4,215,19.1
3,All Grades,2011,Not SWD,6670,671,269,4,2247,33.7,3672,55.1,482,7.2,4154,62.3
3,All Grades,2011,SWD,1203,647,392,32.6,541,45,256,21.3,14,1.2,270,22.4
3,All Grades,2012,Not SWD,6733,673,275,4.1,2096,31.1,3804,56.5,558,8.3,4362,64.8
3,All Grades,2012,SWD,1171,651,328,28,555,47.4,275,23.5,13,1.1,288,24.6
4,3,2006,Not SWD,865,663,66,7.6,222,25.7,542,62.7,35,4,577,66.7
4,3,2006,SWD,196,625,78,39.8,72,36.7,46,23.5,0,0,46,23.5
4,3,2007,Not SWD,992,657,79,8,343,34.6,525,52.9,45,4.5,570,57.5
4,3,2007,SWD,201,616,95,47.3,71,35.3,35,17.4,0,0,35,17.4
