District,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
1,6,2009,EP,804,685,29,3.6,118,14.7,382,47.5,275,34.2,657,81.7
1,6,2010,ELL,74,659,23,31.1,31,41.9,10,13.5,10,13.5,20,27
1,6,2010,EP,727,687,51,7,234,32.2,201,27.6,241,33.1,442,60.8
1,6,2011,ELL,86,657,20,23.3,39,45.3,21,24.4,6,7,27,31.4
1,6,2011,EP,742,688,60,8.1,206,27.8,219,29.5,257,34.6,476,64.2
1,6,2012,ELL,74,657,18,24.3,36,48.6,14,18.9,6,8.1,20,27
1,6,2012,EP,831,689,57,6.9,224,27,245,29.5,305,36.7,550,66.2
1,7,2006,ELL,110,629,37,33.6,33,30,34,30.9,6,5.5,40,36.4
1,7,2006,EP,857,651,116,13.5,326,38,292,34.1,123,14.4,415,48.4
1,7,2007,ELL,93,639,17,18.3,40,43,31,33.3,5,5.4,36,38.7
1,7,2007,EP,797,661,46,5.8,286,35.9,317,39.8,148,18.6,465,58.3
1,7,2008,ELL,56,654,6,10.7,18,32.1,22,39.3,10,17.9,32,57.1
1,7,2008,EP,762,674,23,3,139,18.2,398,52.2,202,26.5,600,78.7
1,7,2009,ELL,69,654,8,11.6,25,36.2,28,40.6,8,11.6,36,52.2
1,7,2009,EP,760,683,12,1.6,106,13.9,394,51.8,248,32.6,642,84.5
1,7,2010,ELL,73,652,27,37,25,34.2,15,20.5,6,8.2,21,28.8
1,7,2010,EP,807,684,63,7.8,234,29,220,27.3,290,35.9,510,63.2
1,7,2011,ELL,68,655,15,22.1,26,38.2,19,27.9,8,11.8,27,39.7
1,7,2011,EP,706,687,48,6.8,179,25.4,193,27.3,286,40.5,479,67.8
1,7,2012,ELL,60,649,16,26.7,21,35,20,33.3,3,5,23,38.3
1,7,2012,EP,736,689,52,7.1,198,26.9,186,25.3,300,40.8,486,66
1,8,2006,ELL,105,625,40,38.1,38,36.2,22,21,5,4.8,27,25.7
1,8,2006,EP,777,646,139,17.9,311,40,257,33.1,70,9,327,42.1
1,8,2007,ELL,100,634,37,37,30,30,26,26,7,7,33,33
1,8,2007,EP,810,654,129,15.9,258,31.9,308,38,115,14.2,423,52.2
1,8,2008,ELL,59,649,10,16.9,18,30.5,23,39,8,13.6,31,52.5
1,8,2008,EP,809,666,50,6.2,247,30.5,364,45,148,18.3,512,63.3
1,8,2009,ELL,65,649,8,12.3,20,30.8,34,52.3,3,4.6,37,56.9
1,8,2009,EP,762,672,35,4.6,151,19.8,422,55.4,154,20.2,576,75.6
1,8,2010,ELL,88,649,33,37.5,29,33,18,20.5,8,9.1,26,29.5
1,8,2010,EP,819,675,113,13.8,315,38.5,219,26.7,172,21,391,47.7
1,8,2011,ELL,72,640,23,31.9,35,48.6,10,13.9,4,5.6,14,19.4
1,8,2011,EP,821,681,70,8.5,288,35.1,255,31.1,208,25.3,463,56.4
1,8,2012,ELL,72,671,14,19.4,25,34.7,19,26.4,14,19.4,33,45.8
1,8,2012,EP,739,686,48,6.5,197,26.7,284,38.4,210,28.4,494,66.8
1,All Grades,2006,ELL,766,650,169,22.1,195,25.5,300,39.2,102,13.3,402,52.5
1,All Grades,2006,EP,4626,660,543,11.7,1352,29.2,1950,42.2,781,16.9,2731,59
1,All Grades,2007,ELL,643,648,135,21,166,25.8,288,44.8,54,8.4,342,53.2
1,All Grades,2007,EP,4439,669,350,7.9,1044,23.5,2113,47.6,932,21,3045,68.6
1,All Grades,2008,ELL,470,659,57,12.1,111,23.6,245,52.1,57,12.1,302,64.3
1,All Grades,2008,EP,4552,677,205,4.5,825,18.1,2362,51.9,1160,25.5,3522,77.4
1,All Grades,2009,ELL,469,662,38,8.1,119,25.4,256,54.6,56,11.9,312,66.5
1,All Grades,2009,EP,4560,685,134,2.9,561,12.3,2441,53.5,1424,31.2,3865,84.8
1,All Grades,2010,ELL,511,660,148,29,204,39.9,110,21.5,49,9.6,159,31.1
1,All Grades,2010,EP,4656,686,379,8.1,1474,31.7,1435,30.8,1368,29.4,2803,60.2
1,All Grades,2011,ELL,485,658,127,26.2,200,41.2,123,25.4,35,7.2,158,32.6
1,All Grades,2011,EP,4576,688,306,6.7,1304,28.5,1527,33.4,1439,31.4,2966,64.8
1,All Grades,2012,ELL,449,665,90,20,197,43.9,119,26.5,43,9.6,162,36.1
1,All Grades,2012,EP,4585,691,289,6.3,1213,26.5,1572,34.3,1511,33,3083,67.2
2,3,2006,ELL,271,671,18,6.6,43,15.9,162,59.8,48,17.7,210,77.5
2,3,2006,EP,2011,693,61,3,127,6.3,1007,50.1,816,40.6,1823,90.7
2,3,2007,ELL,313,682,14,4.5,23,7.3,196,62.6,80,25.6,276,88.2
2,3,2007,EP,1949,702,21,1.1,81,4.2,925,47.5,922,47.3,1847,94.8
2,3,2008,ELL,313,694,3,1,16,5.1,198,63.3,96,30.7,294,93.9
2,3,2008,EP,1947,703,17,0.9,66,3.4,1026,52.7,838,43,1864,95.7
2,3,2009,ELL,337,694,1,0.3,12,3.6,232,68.8,92,27.3,324,96.1
2,3,2009,EP,2069,704,6,0.3,51,2.5,1202,58.1,810,39.1,2012,97.2
2,3,2010,ELL,337,700,14,4.2,73,21.7,149,44.2,101,30,250,74.2
2,3,2010,EP,2016,708,78,3.9,312,15.5,772,38.3,854,42.4,1626,80.7
2,3,2011,ELL,309,691,18,5.8,76,24.6,168,54.4,47,15.2,215,69.6
2,3,2011,EP,2189,699,65,3,329,15,1110,50.7,685,31.3,1795,82
2,3,2012,ELL,275,687,20,7.3,93,33.8,137,49.8,25,9.1,162,58.9
2,3,2012,EP,2418,698,99,4.1,376,15.6,1315,54.4,628,26,1943,80.4
2,4,2006,ELL,209,674,19,9.1,31,14.8,108,51.7,51,24.4,159,76.1
2,4,2006,EP,2089,694,50,2.4,181,8.7,980,46.9,878,42,1858,88.9
2,4,2007,ELL,212,676,20,9.4,30,14.2,111,52.4,51,24.1,162,76.4
2,4,2007,EP,1991,701,42,2.1,128,6.4,842,42.3,979,49.2,1821,91.5
2,4,2008,ELL,246,686,5,2,19,7.7,153,62.2,69,28,222,90.2
2,4,2008,EP,1998,707,25,1.3,79,4,809,40.5,1085,54.3,1894,94.8
2,4,2009,ELL,243,696,6,2.5,17,7,110,45.3,110,45.3,220,90.5
2,4,2009,EP,2037,716,31,1.5,69,3.4,606,29.7,1331,65.3,1937,95.1
2,4,2010,ELL,312,695,12,3.8,63,20.2,134,42.9,103,33,237,76
2,4,2010,EP,2215,709,70,3.2,308,13.9,687,31,1150,51.9,1837,82.9
2,4,2011,ELL,255,698,6,2.4,47,18.4,111,43.5,91,35.7,202,79.2
2,4,2011,EP,2123,709,52,2.4,231,10.9,660,31.1,1180,55.6,1840,86.7
2,4,2012,ELL,236,700,7,3,44,18.6,88,37.3,97,41.1,185,78.4
2,4,2012,EP,2312,711,64,2.8,239,10.3,651,28.2,1358,58.7,2009,86.9
2,5,2006,ELL,167,651,38,22.8,40,24,65,38.9,24,14.4,89,53.3
2,5,2006,EP,2115,687,80,3.8,230,10.9,1025,48.5,780,36.9,1805,85.3
2,5,2007,ELL,171,668,21,12.3,30,17.5,84,49.1,36,21.1,120,70.2
2,5,2007,EP,1983,695,41,2.1,175,8.8,928,46.8,839,42.3,1767,89.1
2,5,2008,ELL,165,678,11,6.7,20,12.1,87,52.7,47,28.5,134,81.2
2,5,2008,EP,1964,700,25,1.3,121,6.2,811,41.3,1007,51.3,1818,92.6
2,5,2009,ELL,203,689,3,1.5,12,5.9,114,56.2,74,36.5,188,92.6
2,5,2009,EP,2009,705,13,0.6,64,3.2,703,35,1229,61.2,1932,96.2
2,5,2010,ELL,238,684,13,5.5,69,29,105,44.1,51,21.4,156,65.5
2,5,2010,EP,2101,704,71,3.4,258,12.3,722,34.4,1050,50,1772,84.3
2,5,2011,ELL,244,688,14,5.7,59,24.2,107,43.9,64,26.2,171,70.1
2,5,2011,EP,2255,705,67,3,282,12.5,750,33.3,1156,51.3,1906,84.5
2,5,2012,ELL,210,690,16,7.6,43,20.5,79,37.6,72,34.3,151,71.9
2,5,2012,EP,2173,709,82,3.8,266,12.2,624,28.7,1201,55.3,1825,84
2,6,2006,ELL,173,647,41,23.7,34,19.7,79,45.7,19,11,98,56.6
2,6,2006,EP,2045,673,136,6.7,348,17,1039,50.8,522,25.5,1561,76.3
2,6,2007,ELL,166,651,28,16.9,43,25.9,79,47.6,16,9.6,95,57.2
2,6,2007,EP,2003,683,84,4.2,280,14,997,49.8,642,32.1,1639,81.8
2,6,2008,ELL,146,667,9,6.2,35,24,77,52.7,25,17.1,102,69.9
2,6,2008,EP,1945,687,55,2.8,202,10.4,908,46.7,780,40.1,1688,86.8
2,6,2009,ELL,147,674,7,4.8,28,19,80,54.4,32,21.8,112,76.2
2,6,2009,EP,1909,694,27,1.4,134,7,886,46.4,862,45.2,1748,91.6
2,6,2010,ELL,223,673,32,14.3,78,35,58,26,55,24.7,113,50.7
2,6,2010,EP,2051,694,98,4.8,376,18.3,667,32.5,910,44.4,1577,76.9
2,6,2011,ELL,184,676,25,13.6,51,27.7,62,33.7,46,25,108,58.7
2,6,2011,EP,2069,699,82,4,319,15.4,591,28.6,1077,52.1,1668,80.6
2,6,2012,ELL,175,681,17,9.7,45,25.7,60,34.3,53,30.3,113,64.6
2,6,2012,EP,2277,701,112,4.9,311,13.7,603,26.5,1251,54.9,1854,81.4
2,7,2006,ELL,184,646,41,22.3,42,22.8,77,41.8,24,13,101,54.9
2,7,2006,EP,2032,665,119,5.9,475,23.4,1052,51.8,386,19,1438,70.8
2,7,2007,ELL,169,654,23,13.6,48,28.4,73,43.2,25,14.8,98,58
2,7,2007,EP,1994,679,37,1.9,341,17.1,966,48.4,650,32.6,1616,81
2,7,2008,ELL,144,665,8,5.6,32,22.2,77,53.5,27,18.8,104,72.2
2,7,2008,EP,1953,685,30,1.5,211,10.8,951,48.7,761,39,1712,87.7
2,7,2009,ELL,165,681,2,1.2,17,10.3,91,55.2,55,33.3,146,88.5
2,7,2009,EP,1973,693,7,0.4,125,6.3,955,48.4,886,44.9,1841,93.3
2,7,2010,ELL,204,672,18,8.8,62,30.4,84,41.2,40,19.6,124,60.8
2,7,2010,EP,1981,689,85,4.3,386,19.5,605,30.5,905,45.7,1510,76.2
2,7,2011,ELL,189,677,24,12.7,54,28.6,48,25.4,63,33.3,111,58.7
2,7,2011,EP,2050,696,70,3.4,343,16.7,530,25.9,1107,54,1637,79.9
2,7,2012,ELL,167,674,24,14.4,43,25.7,58,34.7,42,25.1,100,59.9
2,7,2012,EP,2127,699,107,5,292,13.7,478,22.5,1250,58.8,1728,81.2
2,8,2006,ELL,232,659,33,14.2,46,19.8,115,49.6,38,16.4,153,65.9
2,8,2006,EP,2210,667,170,7.7,546,24.7,1057,47.8,437,19.8,1494,67.6
2,8,2007,ELL,160,655,33,20.6,35,21.9,68,42.5,24,15,92,57.5
2,8,2007,EP,2011,667,111,5.5,505,25.1,1057,52.6,338,16.8,1395,69.4
2,8,2008,ELL,159,671,12,7.5,29,18.2,85,53.5,33,20.8,118,74.2
2,8,2008,EP,1998,678,53,2.7,333,16.7,1110,55.6,502,25.1,1612,80.7
2,8,2009,ELL,152,679,6,3.9,22,14.5,85,55.9,39,25.7,124,81.6
2,8,2009,EP,2052,685,27,1.3,238,11.6,1195,58.2,592,28.8,1787,87.1
2,8,2010,ELL,205,685,9,4.4,55,26.8,98,47.8,43,21,141,68.8
2,8,2010,EP,2090,689,114,5.5,511,24.4,807,38.6,658,31.5,1465,70.1
2,8,2011,ELL,216,680,21,9.7,58,26.9,88,40.7,49,22.7,137,63.4
2,8,2011,EP,2015,692,82,4.1,387,19.2,820,40.7,726,36,1546,76.7
2,8,2012,ELL,181,689,8,4.4,57,31.5,62,34.3,54,29.8,116,64.1
2,8,2012,EP,2123,692,90,4.2,424,20,828,39,781,36.8,1609,75.8
2,All Grades,2006,ELL,1236,660,190,15.4,236,19.1,606,49,204,16.5,810,65.5
2,All Grades,2006,EP,12502,680,616,4.9,1907,15.3,6160,49.3,3819,30.5,9979,79.8
2,All Grades,2007,ELL,1191,667,139,11.7,209,17.5,611,51.3,232,19.5,843,70.8
2,All Grades,2007,EP,11931,688,336,2.8,1510,12.7,5715,47.9,4370,36.6,10085,84.5
2,All Grades,2008,ELL,1173,680,48,4.1,151,12.9,677,57.7,297,25.3,974,83
2,All Grades,2008,EP,11805,693,205,1.7,1012,8.6,5615,47.6,4973,42.1,10588,89.7
2,All Grades,2009,ELL,1247,688,25,2,108,8.7,712,57.1,402,32.2,1114,89.3
2,All Grades,2009,EP,12049,700,111,0.9,681,5.7,5547,46,5710,47.4,11257,93.4
2,All Grades,2010,ELL,1519,687,98,6.5,400,26.3,628,41.3,393,25.9,1021,67.2
2,All Grades,2010,EP,12454,699,516,4.1,2151,17.3,4260,34.2,5527,44.4,9787,78.6
2,All Grades,2011,ELL,1397,686,108,7.7,345,24.7,584,41.8,360,25.8,944,67.6
2,All Grades,2011,EP,12701,700,418,3.3,1891,14.9,4461,35.1,5931,46.7,10392,81.8
2,All Grades,2012,ELL,1244,688,92,7.4,325,26.1,484,38.9,343,27.6,827,66.5
2,All Grades,2012,EP,13430,702,554,4.1,1908,14.2,4499,33.5,6469,48.2,10968,81.7
3,3,2006,ELL,205,653,32,15.6,63,30.7,92,44.9,18,8.8,110,53.7
3,3,2006,EP,1262,678,81,6.4,190,15.1,663,52.5,328,26,991,78.5
3,3,2007,ELL,157,665,15,9.6,27,17.2,99,63.1,16,10.2,115,73.2
3,3,2007,EP,1262,686,46,3.6,145,11.5,681,54,390,30.9,1071,84.9
3,3,2008,ELL,173,666,6,3.5,33,19.1,127,73.4,7,4,134,77.5
3,3,2008,EP,1209,690,23,1.9,103,8.5,727,60.1,356,29.4,1083,89.6
3,3,2009,ELL,181,669,5,2.8,30,16.6,132,72.9,14,7.7,146,80.7
3,3,2009,EP,1200,693,9,0.8,66,5.5,770,64.2,355,29.6,1125,93.8
3,3,2010,ELL,176,674,42,23.9,78,44.3,42,23.9,14,8,56,31.8
3,3,2010,EP,1226,694,120,9.8,377,30.8,397,32.4,332,27.1,729,59.5
3,3,2011,ELL,147,677,26,17.7,70,47.6,48,32.7,3,2,51,34.7
3,3,2011,EP,1254,693,75,6,334,26.6,547,43.6,298,23.8,845,67.4
3,3,2012,ELL,100,678,21,21,39,39,32,32,8,8,40,40
3,3,2012,EP,1260,694,89,7.1,301,23.9,591,46.9,279,22.1,870,69
3,4,2006,ELL,170,638,49,28.8,51,30,59,34.7,11,6.5,70,41.2
3,4,2006,EP,1300,679,102,7.8,201,15.5,597,45.9,400,30.8,997,76.7
3,4,2007,ELL,150,653,27,18,39,26,69,46,15,10,84,56
3,4,2007,EP,1183,687,44,3.7,183,15.5,514,43.4,442,37.4,956,80.8
3,4,2008,ELL,133,665,9,6.8,20,15,94,70.7,10,7.5,104,78.2
3,4,2008,EP,1223,687,53,4.3,146,11.9,594,48.6,430,35.2,1024,83.7
3,4,2009,ELL,144,672,7,4.9,23,16,97,67.4,17,11.8,114,79.2
3,4,2009,EP,1215,697,46,3.8,95,7.8,546,44.9,528,43.5,1074,88.4
3,4,2010,ELL,151,664,22,14.6,72,47.7,45,29.8,12,7.9,57,37.7
3,4,2010,EP,1256,695,68,5.4,357,28.4,374,29.8,457,36.4,831,66.2
3,4,2011,ELL,141,669,19,13.5,66,46.8,43,30.5,13,9.2,56,39.7
3,4,2011,EP,1253,697,44,3.5,304,24.3,405,32.3,500,39.9,905,72.2
3,4,2012,ELL,127,671,16,12.6,55,43.3,45,35.4,11,8.7,56,44.1
3,4,2012,EP,1270,700,48,3.8,250,19.7,436,34.3,536,42.2,972,76.5
3,5,2006,ELL,153,634,57,37.3,36,23.5,56,36.6,4,2.6,60,39.2
3,5,2006,EP,1339,668,123,9.2,317,23.7,586,43.8,313,23.4,899,67.1
3,5,2007,ELL,150,643,31,20.7,54,36,61,40.7,4,2.7,65,43.3
3,5,2007,EP,1230,677,50,4.1,229,18.6,652,53,299,24.3,951,77.3
3,5,2008,ELL,107,648,20,18.7,33,30.8,43,40.2,11,10.3,54,50.5
3,5,2008,EP,1227,684,35,2.9,159,13,626,51,407,33.2,1033,84.2
3,5,2009,ELL,116,668,7,6,22,19,73,62.9,14,12.1,87,75
3,5,2009,EP,1174,693,24,2,106,9,544,46.3,500,42.6,1044,88.9
3,5,2010,ELL,119,668,17,14.3,54,45.4,38,31.9,10,8.4,48,40.3
3,5,2010,EP,1227,690,56,4.6,362,29.5,418,34.1,391,31.9,809,65.9
3,5,2011,ELL,118,657,29,24.6,63,53.4,20,16.9,6,5.1,26,22
3,5,2011,EP,1259,693,52,4.1,332,26.4,455,36.1,420,33.4,875,69.5
3,5,2012,ELL,116,658,30,25.9,48,41.4,31,26.7,7,6,38,32.8
3,5,2012,EP,1258,696,72,5.7,297,23.6,402,32,487,38.7,889,70.7
3,6,2006,ELL,114,624,45,39.5,42,36.8,24,21.1,3,2.6,27,23.7
3,6,2006,EP,1387,660,200,14.4,365,26.3,558,40.2,264,19,822,59.3
3,6,2007,ELL,104,640,24,23.1,39,37.5,39,37.5,2,1.9,41,39.4
3,6,2007,EP,1245,674,89,7.1,233,18.7,598,48,325,26.1,923,74.1
3,6,2008,ELL,108,638,23,21.3,31,28.7,50,46.3,4,3.7,54,50
3,6,2008,EP,1184,677,55,4.6,223,18.8,575,48.6,331,28,906,76.5
3,6,2009,ELL,97,653,16,16.5,28,28.9,46,47.4,7,7.2,53,54.6
3,6,2009,EP,1145,687,31,2.7,148,12.9,544,47.5,422,36.9,966,84.4
3,6,2010,ELL,89,655,18,20.2,44,49.4,24,27,3,3.4,27,30.3
3,6,2010,EP,1172,685,99,8.4,339,28.9,342,29.2,392,33.4,734,62.6
3,6,2011,ELL,86,667,12,14,37,43,31,36,6,7,37,43
3,6,2011,EP,1207,693,69,5.7,286,23.7,369,30.6,483,40,852,70.6
3,6,2012,ELL,93,650,26,28,39,41.9,23,24.7,5,5.4,28,30.1
3,6,2012,EP,1246,693,62,5,289,23.2,355,28.5,540,43.3,895,71.8
3,7,2006,ELL,109,612,49,45,42,38.5,15,13.8,3,2.8,18,16.5
3,7,2006,EP,1422,650,181,12.7,533,37.5,520,36.6,188,13.2,708,49.8
3,7,2007,ELL,107,630,23,21.5,62,57.9,21,19.6,1,0.9,22,20.6
3,7,2007,EP,1333,666,91,6.8,388,29.1,546,41,308,23.1,854,64.1
3,7,2008,ELL,90,641,12,13.3,42,46.7,33,36.7,3,3.3,36,40
3,7,2008,EP,1206,677,25,2.1,227,18.8,617,51.2,337,27.9,954,79.1
3,7,2009,ELL,100,651,9,9,32,32,56,56,3,3,59,59
3,7,2009,EP,1166,684,7,0.6,146,12.5,643,55.1,370,31.7,1013,86.9
3,7,2010,ELL,83,653,22,26.5,34,41,23,27.7,4,4.8,27,32.5
3,7,2010,EP,1160,684,64,5.5,344,29.7,326,28.1,426,36.7,752,64.8
3,7,2011,ELL,78,651,22,28.2,33,42.3,20,25.6,3,3.8,23,29.5
3,7,2011,EP,1152,686,76,6.6,292,25.3,325,28.2,459,39.8,784,68.1
3,7,2012,ELL,80,651,24,30,30,37.5,21,26.3,5,6.3,26,32.5
3,7,2012,EP,1196,688,77,6.4,254,21.2,331,27.7,534,44.6,865,72.3
3,8,2006,ELL,120,616,51,42.5,49,40.8,20,16.7,0,0,20,16.7
3,8,2006,EP,1484,651,210,14.2,567,38.2,552,37.2,155,10.4,707,47.6
3,8,2007,ELL,96,632,28,29.2,45,46.9,21,21.9,2,2.1,23,24
3,8,2007,EP,1312,659,129,9.8,407,31,611,46.6,165,12.6,776,59.1
3,8,2008,ELL,93,628,26,28,46,49.5,21,22.6,0,0,21,22.6
3,8,2008,EP,1316,662,119,9,388,29.5,587,44.6,222,16.9,809,61.5
3,8,2009,ELL,86,650,5,5.8,36,41.9,43,50,2,2.3,45,52.3
3,8,2009,EP,1213,676,28,2.3,207,17.1,733,60.4,245,20.2,978,80.6
3,8,2010,ELL,109,652,33,30.3,48,44,26,23.9,2,1.8,28,25.7
3,8,2010,EP,1188,678,108,9.1,413,34.8,423,35.6,244,20.5,667,56.1
3,8,2011,ELL,87,647,30,34.5,32,36.8,24,27.6,1,1.1,25,28.7
3,8,2011,EP,1173,682,82,7,340,29,459,39.1,292,24.9,751,64
3,8,2012,ELL,71,655,16,22.5,33,46.5,22,31,0,0,22,31
3,8,2012,EP,1157,683,64,5.5,375,32.4,415,35.9,303,26.2,718,62.1
3,All Grades,2006,ELL,871,633,283,32.5,283,32.5,266,30.5,39,4.5,305,35
3,All Grades,2006,EP,8194,664,897,10.9,2173,26.5,3476,42.4,1648,20.1,5124,62.5
3,All Grades,2007,ELL,764,646,148,19.4,266,34.8,310,40.6,40,5.2,350,45.8
3,All Grades,2007,EP,7565,674,449,5.9,1585,21,3602,47.6,1929,25.5,5531,73.1
3,All Grades,2008,ELL,704,650,96,13.6,205,29.1,368,52.3,35,5,403,57.2
3,All Grades,2008,EP,7365,679,310,4.2,1246,16.9,3726,50.6,2083,28.3,5809,78.9
3,All Grades,2009,ELL,724,663,49,6.8,171,23.6,447,61.7,57,7.9,504,69.6
3,All Grades,2009,EP,7113,688,145,2,768,10.8,3780,53.1,2420,34,6200,87.2
3,All Grades,2010,ELL,727,663,154,21.2,330,45.4,198,27.2,45,6.2,243,33.4
3,All Grades,2010,EP,7229,688,515,7.1,2192,30.3,2280,31.5,2242,31,4522,62.6
3,All Grades,2011,ELL,657,663,138,21,301,45.8,186,28.3,32,4.9,218,33.2
3,All Grades,2011,EP,7298,691,398,5.5,1888,25.9,2560,35.1,2452,33.6,5012,68.7
3,All Grades,2012,ELL,587,662,133,22.7,244,41.6,174,29.6,36,6.1,210,35.8
3,All Grades,2012,EP,7387,693,412,5.6,1766,23.9,2530,34.2,2679,36.3,5209,70.5
4,3,2006,ELL,216,647,39,18.1,71,32.9,96,44.4,10,4.6,106,49.1
4,3,2006,EP,974,671,85,8.7,173,17.8,511,52.5,205,21,716,73.5
4,3,2007,ELL,225,669,23,10.2,38,16.9,118,52.4,46,20.4,164,72.9
4,3,2007,EP,982,679,64,6.5,136,13.8,545,55.5,237,24.1,782,79.6
4,3,2008,ELL,199,678,5,2.5,27,13.6,141,70.9,26,13.1,167,83.9
4,3,2008,EP,912,681,28,3.1,109,12,594,65.1,181,19.8,775,85
4,3,2009,ELL,219,684,1,0.5,17,7.8,154,70.3,47,21.5,201,91.8
4,3,2009,EP,887,690,8,0.9,53,6,617,69.6,209,23.6,826,93.1
4,3,2010,ELL,189,680,27,14.3,88,46.6,59,31.2,15,7.9,74,39.2
4,3,2010,EP,926,687,116,12.5,337,36.4,303,32.7,170,18.4,473,51.1
4,3,2011,ELL,222,675,45,20.3,104,46.8,67,30.2,6,2.7,73,32.9
4,3,2011,EP,938,684,108,11.5,342,36.5,394,42,94,10,488,52
4,3,2012,ELL,171,678,24,14,82,48,60,35.1,5,2.9,65,38
4,3,2012,EP,891,688,60,6.7,298,33.4,438,49.2,95,10.7,533,59.8
4,4,2006,ELL,189,652,32,16.9,47,24.9,97,51.3,13,6.9,110,58.2
