DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M345,7,2007,All Students,96,658,2,2.1,37,38.5,56,58.3,1,1,57,59.4
01M345,7,2008,All Students,91,658,2,2.2,24,26.4,63,69.2,2,2.2,65,71.4
01M345,7,2009,All Students,89,668,0,0,10,11.2,74,83.1,5,5.6,79,88.8
01M345,7,2010,All Students,84,665,10,11.9,35,41.7,33,39.3,6,7.1,39,46.4
01M345,7,2011,All Students,70,660,3,4.3,43,61.4,24,34.3,0,0,24,34.3
01M345,7,2012,All Students,74,661,4,5.4,43,58.1,26,35.1,1,1.4,27,36.5
01M345,8,2007,All Students,89,664,1,1.1,33,37.1,50,56.2,5,5.6,55,61.8
01M345,8,2008,All Students,93,656,2,2.2,35,37.6,55,59.1,1,1.1,56,60.2
01M345,8,2009,All Students,94,659,0,0,29,30.9,65,69.1,0,0,65,69.1
01M345,8,2010,All Students,86,656,3,3.5,47,54.7,34,39.5,2,2.3,36,41.9
01M345,8,2011,All Students,88,647,9,10.2,55,62.5,24,27.3,0,0,24,27.3
01M345,8,2012,All Students,73,651,4,5.5,51,69.9,18,24.7,0,0,18,24.7
01M345,All Grades,2007,All Students,270,,4,1.5,102,37.8,156,57.8,8,3,164,60.7
01M345,All Grades,2008,All Students,266,,4,1.5,86,32.3,172,64.7,4,1.5,176,66.2
01M345,All Grades,2009,All Students,275,,0,0,65,23.6,202,73.5,8,2.9,210,76.4
01M345,All Grades,2010,All Students,236,,19,8.1,120,50.8,87,36.9,10,4.2,97,41.1
01M345,All Grades,2011,All Students,238,654,24,10.1,130,54.6,83,34.9,1,0.4,84,35.3
01M345,All Grades,2012,All Students,220,656,18,8.2,130,59.1,71,32.3,1,0.5,72,32.7
01M361,3,2006,All Students,39,672,5,12.8,5,12.8,25,64.1,4,10.3,29,74.4
01M361,3,2007,All Students,35,653,8,22.9,5,14.3,19,54.3,3,8.6,22,62.9
01M361,3,2008,All Students,29,666,2,6.9,10,34.5,12,41.4,5,17.2,17,58.6
01M361,3,2009,All Students,37,661,4,10.8,8,21.6,22,59.5,3,8.1,25,67.6
01M361,3,2010,All Students,28,660,7,25,7,25,8,28.6,6,21.4,14,50
01M361,3,2011,All Students,21,664,3,14.3,7,33.3,9,42.9,2,9.5,11,52.4
01M361,3,2012,All Students,43,659,10,23.3,16,37.2,15,34.9,2,4.7,17,39.5
01M361,4,2006,All Students,31,643,5,16.1,10,32.3,16,51.6,0,0,16,51.6
01M361,4,2007,All Students,33,658,3,9.1,8,24.2,21,63.6,1,3,22,66.7
01M361,4,2008,All Students,36,647,9,25,8,22.2,17,47.2,2,5.6,19,52.8
01M361,4,2009,All Students,29,659,2,6.9,4,13.8,22,75.9,1,3.4,23,79.3
01M361,4,2010,All Students,34,677,3,8.8,11,32.4,17,50,3,8.8,20,58.8
01M361,4,2011,All Students,28,673,4,14.3,9,32.1,12,42.9,3,10.7,15,53.6
01M361,4,2012,All Students,23,680,0,0,8,34.8,15,65.2,0,0,15,65.2
01M361,5,2006,All Students,38,676,3,7.9,6,15.8,18,47.4,11,28.9,29,76.3
01M361,5,2007,All Students,33,658,3,9.1,8,24.2,22,66.7,0,0,22,66.7
01M361,5,2008,All Students,33,665,0,0,5,15.2,27,81.8,1,3,28,84.8
01M361,5,2009,All Students,32,678,0,0,9,28.1,16,50,7,21.9,23,71.9
01M361,5,2010,All Students,25,675,3,12,8,32,11,44,3,12,14,56
01M361,5,2011,All Students,34,670,6,17.6,7,20.6,16,47.1,5,14.7,21,61.8
01M361,5,2012,All Students,24,669,3,12.5,8,33.3,11,45.8,2,8.3,13,54.2
01M361,6,2006,All Students,22,658,2,9.1,7,31.8,12,54.5,1,4.5,13,59.1
01M361,6,2007,All Students,1,s,s,s,s,s,s,s,s,s,s,s
01M361,All Grades,2006,All Students,130,,15,11.5,28,21.5,71,54.6,16,12.3,87,66.9
01M361,All Grades,2007,All Students,102,,15,14.7,21,20.6,62,60.8,4,3.9,66,64.7
01M361,All Grades,2008,All Students,98,,11,11.2,23,23.5,56,57.1,8,8.2,64,65.3
01M361,All Grades,2009,All Students,98,,6,6.1,21,21.4,60,61.2,11,11.2,71,72.4
01M361,All Grades,2010,All Students,87,,13,14.9,26,29.9,36,41.4,12,13.8,48,55.2
01M361,All Grades,2011,All Students,83,670,13,15.7,23,27.7,37,44.6,10,12,47,56.6
01M361,All Grades,2012,All Students,90,667,13,14.4,32,35.6,41,45.6,4,4.4,45,50
01M363,3,2006,All Students,37,667,0,0,14,37.8,21,56.8,2,5.4,23,62.2
01M363,3,2007,All Students,35,681,1,2.9,4,11.4,24,68.6,6,17.1,30,85.7
01M363,3,2008,All Students,41,665,2,4.9,11,26.8,26,63.4,2,4.9,28,68.3
01M363,3,2009,All Students,51,663,2,3.9,12,23.5,35,68.6,2,3.9,37,72.5
01M363,3,2010,All Students,44,667,5,11.4,15,34.1,15,34.1,9,20.5,24,54.5
01M363,3,2011,All Students,39,669,3,7.7,12,30.8,21,53.8,3,7.7,24,61.5
01M363,3,2012,All Students,49,663,6,12.2,12,24.5,30,61.2,1,2,31,63.3
01M363,4,2006,All Students,35,659,0,0,11,31.4,24,68.6,0,0,24,68.6
01M363,4,2007,All Students,38,671,0,0,11,28.9,24,63.2,3,7.9,27,71.1
01M363,4,2008,All Students,36,669,3,8.3,8,22.2,23,63.9,2,5.6,25,69.4
01M363,4,2009,All Students,40,670,2,5,9,22.5,26,65,3,7.5,29,72.5
01M363,4,2010,All Students,49,675,2,4.1,16,32.7,29,59.2,2,4.1,31,63.3
01M363,4,2011,All Students,42,673,1,2.4,17,40.5,24,57.1,0,0,24,57.1
01M363,4,2012,All Students,36,680,0,0,12,33.3,24,66.7,0,0,24,66.7
01M363,5,2006,All Students,41,666,2,4.9,10,24.4,26,63.4,3,7.3,29,70.7
01M363,5,2007,All Students,33,657,2,6.1,8,24.2,23,69.7,0,0,23,69.7
01M363,5,2008,All Students,39,664,1,2.6,9,23.1,27,69.2,2,5.1,29,74.4
01M363,5,2009,All Students,37,687,0,0,2,5.4,26,70.3,9,24.3,35,94.6
01M363,5,2010,All Students,38,676,5,13.2,12,31.6,15,39.5,6,15.8,21,55.3
01M363,5,2011,All Students,51,672,2,3.9,14,27.5,32,62.7,3,5.9,35,68.6
01M363,5,2012,All Students,35,672,1,2.9,7,20,26,74.3,1,2.9,27,77.1
