District,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
22,All Grades,2006,Female,8160,666,772,9.5,1913,23.4,3783,46.4,1692,20.7,5475,67.1
22,All Grades,2006,Male,8363,664,986,11.8,1877,22.4,3779,45.2,1721,20.6,5500,65.8
22,All Grades,2007,Female,7956,675,501,6.3,1590,20,3820,48,2045,25.7,5865,73.7
22,All Grades,2007,Male,8110,672,648,8,1686,20.8,3804,46.9,1972,24.3,5776,71.2
22,All Grades,2008,Female,7920,681,243,3.1,1118,14.1,4354,55,2205,27.8,6559,82.8
22,All Grades,2008,Male,7926,679,327,4.1,1216,15.3,4223,53.3,2160,27.3,6383,80.5
22,All Grades,2009,Female,7911,688,111,1.4,768,9.7,4493,56.8,2539,32.1,7032,88.9
22,All Grades,2009,Male,8008,685,177,2.2,975,12.2,4396,54.9,2460,30.7,6856,85.6
22,All Grades,2010,Female,8027,686,534,6.7,2489,31,2790,34.8,2214,27.6,5004,62.3
22,All Grades,2010,Male,8384,683,767,9.1,2752,32.8,2792,33.3,2073,24.7,4865,58
22,All Grades,2011,Female,8039,686,485,6,2312,28.8,3240,40.3,2002,24.9,5242,65.2
22,All Grades,2011,Male,8289,683,663,8,2533,30.6,3145,37.9,1948,23.5,5093,61.4
22,All Grades,2012,Female,7931,689,452,5.7,2131,26.9,3039,38.3,2309,29.1,5348,67.4
22,All Grades,2012,Male,8182,686,612,7.5,2332,28.5,3038,37.1,2200,26.9,5238,64
23,3,2006,Female,580,665,71,12.2,115,19.8,292,50.3,102,17.6,394,67.9
23,3,2006,Male,565,662,79,14,120,21.2,281,49.7,85,15,366,64.8
23,3,2007,Female,554,674,44,7.9,87,15.7,306,55.2,117,21.1,423,76.4
23,3,2007,Male,561,669,51,9.1,115,20.5,296,52.8,99,17.6,395,70.4
23,3,2008,Female,577,670,35,6.1,100,17.3,376,65.2,66,11.4,442,76.6
23,3,2008,Male,545,665,50,9.2,96,17.6,353,64.8,46,8.4,399,73.2
23,3,2009,Female,495,677,11,2.2,71,14.3,339,68.5,74,14.9,413,83.4
23,3,2009,Male,526,671,24,4.6,78,14.8,363,69,61,11.6,424,80.6
23,3,2010,Female,488,677,121,24.8,215,44.1,103,21.1,49,10,152,31.1
23,3,2010,Male,524,672,146,27.9,227,43.3,117,22.3,34,6.5,151,28.8
23,3,2011,Female,490,672,130,26.5,221,45.1,129,26.3,10,2,139,28.4
23,3,2011,Male,549,671,152,27.7,243,44.3,135,24.6,19,3.5,154,28.1
23,3,2012,Female,467,675,119,25.5,206,44.1,127,27.2,15,3.2,142,30.4
23,3,2012,Male,536,673,150,28,227,42.4,145,27.1,14,2.6,159,29.7
23,4,2006,Female,598,656,83,13.9,181,30.3,260,43.5,74,12.4,334,55.9
23,4,2006,Male,572,655,104,18.2,143,25,256,44.8,69,12.1,325,56.8
23,4,2007,Female,534,665,43,8.1,136,25.5,276,51.7,79,14.8,355,66.5
23,4,2007,Male,514,661,64,12.5,128,24.9,254,49.4,68,13.2,322,62.6
23,4,2008,Female,522,665,48,9.2,134,25.7,272,52.1,68,13,340,65.1
23,4,2008,Male,527,659,59,11.2,129,24.5,284,53.9,55,10.4,339,64.3
23,4,2009,Female,483,672,36,7.5,99,20.5,250,51.8,98,20.3,348,72
23,4,2009,Male,483,667,50,10.4,91,18.8,275,56.9,67,13.9,342,70.8
23,4,2010,Female,511,665,68,13.3,265,51.9,137,26.8,41,8,178,34.8
23,4,2010,Male,543,664,85,15.7,284,52.3,131,24.1,43,7.9,174,32
23,4,2011,Female,485,666,66,13.6,235,48.5,140,28.9,44,9.1,184,37.9
23,4,2011,Male,515,666,76,14.8,252,48.9,156,30.3,31,6,187,36.3
23,4,2012,Female,467,667,55,11.8,235,50.3,148,31.7,29,6.2,177,37.9
23,4,2012,Male,500,663,78,15.6,241,48.2,156,31.2,25,5,181,36.2
23,5,2006,Female,614,649,101,16.4,203,33.1,263,42.8,47,7.7,310,50.5
23,5,2006,Male,600,644,136,22.7,198,33,210,35,56,9.3,266,44.3
23,5,2007,Female,585,658,54,9.2,200,34.2,260,44.4,71,12.1,331,56.6
23,5,2007,Male,587,653,94,16,196,33.4,221,37.6,76,12.9,297,50.6
23,5,2008,Female,564,659,43,7.6,157,27.8,313,55.5,51,9,364,64.5
23,5,2008,Male,506,655,63,12.5,140,27.7,264,52.2,39,7.7,303,59.9
23,5,2009,Female,482,671,17,3.5,99,20.5,271,56.2,95,19.7,366,75.9
23,5,2009,Male,501,665,34,6.8,129,25.7,260,51.9,78,15.6,338,67.5
23,5,2010,Female,469,667,58,12.4,225,48,148,31.6,38,8.1,186,39.7
23,5,2010,Male,481,660,94,19.5,243,50.5,117,24.3,27,5.6,144,29.9
23,5,2011,Female,476,670,62,13,191,40.1,180,37.8,43,9,223,46.8
23,5,2011,Male,509,666,78,15.3,239,47,151,29.7,41,8.1,192,37.7
23,5,2012,Female,428,669,71,16.6,158,36.9,145,33.9,54,12.6,199,46.5
23,5,2012,Male,466,668,69,14.8,207,44.4,143,30.7,47,10.1,190,40.8
23,6,2006,Female,715,650,104,14.5,198,27.7,352,49.2,61,8.5,413,57.8
23,6,2006,Male,788,648,136,17.3,228,28.9,363,46.1,61,7.7,424,53.8
23,6,2007,Female,628,666,51,8.1,159,25.3,295,47,123,19.6,418,66.6
23,6,2007,Male,656,655,106,16.2,175,26.7,272,41.5,103,15.7,375,57.2
23,6,2008,Female,630,664,37,5.9,146,23.2,350,55.6,97,15.4,447,71
