Borough,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
QUEENS,4,2011,EP,16822,696,526,3.1,3794,22.6,6514,38.7,5988,35.6,12502,74.3
QUEENS,4,2012,ELL,3418,676,315,9.2,1297,37.9,1315,38.5,491,14.4,1806,52.8
QUEENS,4,2012,EP,17121,698,506,3,3517,20.5,6276,36.7,6822,39.8,13098,76.5
QUEENS,5,2006,ELL,2382,642,570,23.9,817,34.3,856,35.9,139,5.8,995,41.8
QUEENS,5,2006,EP,17549,676,1043,5.9,3114,17.7,8771,50,4621,26.3,13392,76.3
QUEENS,5,2007,ELL,2416,653,354,14.7,710,29.4,1117,46.2,235,9.7,1352,56
QUEENS,5,2007,EP,17080,685,579,3.4,2192,12.8,8796,51.5,5513,32.3,14309,83.8
QUEENS,5,2008,ELL,2569,662,221,8.6,596,23.2,1432,55.7,320,12.5,1752,68.2
QUEENS,5,2008,EP,16577,689,362,2.2,1534,9.3,8649,52.2,6032,36.4,14681,88.6
QUEENS,5,2009,ELL,2684,669,117,4.4,543,20.2,1557,58,467,17.4,2024,75.4
QUEENS,5,2009,EP,16756,693,241,1.4,1195,7.1,7763,46.3,7557,45.1,15320,91.4
QUEENS,5,2010,ELL,2780,669,364,13.1,1206,43.4,895,32.2,315,11.3,1210,43.5
QUEENS,5,2010,EP,16847,692,651,3.9,4106,24.4,6655,39.5,5435,32.3,12090,71.8
QUEENS,5,2011,ELL,2914,670,391,13.4,1240,42.6,971,33.3,312,10.7,1283,44
QUEENS,5,2011,EP,17589,694,625,3.6,3813,21.7,7446,42.3,5705,32.4,13151,74.8
QUEENS,5,2012,ELL,2781,673,399,14.3,1021,36.7,973,35,388,14,1361,48.9
QUEENS,5,2012,EP,17579,698,638,3.6,3440,19.6,6712,38.2,6789,38.6,13501,76.8
QUEENS,6,2006,ELL,1994,633,602,30.2,690,34.6,587,29.4,115,5.8,702,35.2
QUEENS,6,2006,EP,17466,666,1494,8.6,3997,22.9,8555,49,3420,19.6,11975,68.6
QUEENS,6,2007,ELL,2217,641,534,24.1,709,32,808,36.4,166,7.5,974,43.9
QUEENS,6,2007,EP,17326,679,846,4.9,2654,15.3,8920,51.5,4906,28.3,13826,79.8
QUEENS,6,2008,ELL,2087,651,296,14.2,624,29.9,957,45.9,210,10.1,1167,55.9
QUEENS,6,2008,EP,17112,683,606,3.5,2114,12.4,8577,50.1,5815,34,14392,84.1
QUEENS,6,2009,ELL,2398,658,258,10.8,644,26.9,1244,51.9,252,10.5,1496,62.4
QUEENS,6,2009,EP,16965,687,369,2.2,1728,10.2,8639,50.9,6229,36.7,14868,87.6
QUEENS,6,2010,ELL,2443,657,557,22.8,1167,47.8,528,21.6,191,7.8,719,29.4
QUEENS,6,2010,EP,17435,686,1050,6,4793,27.5,5717,32.8,5875,33.7,11592,66.5
QUEENS,6,2011,ELL,2472,663,501,20.3,1045,42.3,701,28.4,225,9.1,926,37.5
QUEENS,6,2011,EP,17411,688,951,5.5,4453,25.6,6198,35.6,5809,33.4,12007,69
QUEENS,6,2012,ELL,2384,659,533,22.4,990,41.5,616,25.8,245,10.3,861,36.1
QUEENS,6,2012,EP,18308,691,946,5.2,4157,22.7,6031,32.9,7174,39.2,13205,72.1
QUEENS,7,2006,ELL,2354,625,729,31,983,41.8,571,24.3,71,3,642,27.3
QUEENS,7,2006,EP,17300,655,1694,9.8,5456,31.5,7781,45,2369,13.7,10150,58.7
QUEENS,7,2007,ELL,2083,637,427,20.5,879,42.2,655,31.4,122,5.9,777,37.3
QUEENS,7,2007,EP,17508,667,1040,5.9,4317,24.7,8329,47.6,3822,21.8,12151,69.4
QUEENS,7,2008,ELL,2115,649,251,11.9,780,36.9,904,42.7,180,8.5,1084,51.3
QUEENS,7,2008,EP,17584,677,473,2.7,2870,16.3,9207,52.4,5034,28.6,14241,81
QUEENS,7,2009,ELL,2132,658,102,4.8,650,30.5,1172,55,208,9.8,1380,64.7
QUEENS,7,2009,EP,17457,685,154,0.9,1621,9.3,9655,55.3,6027,34.5,15682,89.8
QUEENS,7,2010,ELL,2459,656,559,22.7,1089,44.3,561,22.8,250,10.2,811,33
QUEENS,7,2010,EP,17410,682,1088,6.2,4845,27.8,5489,31.5,5988,34.4,11477,65.9
QUEENS,7,2011,ELL,2452,658,478,19.5,1130,46.1,577,23.5,267,10.9,844,34.4
QUEENS,7,2011,EP,17757,683,1024,5.8,4684,26.4,5916,33.3,6133,34.5,12049,67.9
QUEENS,7,2012,ELL,2176,660,436,20,947,43.5,540,24.8,253,11.6,793,36.4
QUEENS,7,2012,EP,17755,685,1048,5.9,4303,24.2,5842,32.9,6562,37,12404,69.9
QUEENS,8,2006,ELL,2525,628,869,34.4,947,37.5,625,24.8,84,3.3,709,28.1
QUEENS,8,2006,EP,17054,652,2583,15.1,5835,34.2,6496,38.1,2140,12.5,8636,50.6
QUEENS,8,2007,ELL,2351,637,623,26.5,903,38.4,713,30.3,112,4.8,825,35.1
QUEENS,8,2007,EP,17453,661,1819,10.4,5284,30.3,7684,44,2666,15.3,10350,59.3
QUEENS,8,2008,ELL,2072,650,297,14.3,717,34.6,890,43,168,8.1,1058,51.1
QUEENS,8,2008,EP,17552,670,1006,5.7,4017,22.9,8933,50.9,3596,20.5,12529,71.4
QUEENS,8,2009,ELL,2239,657,200,8.9,691,30.9,1177,52.6,171,7.6,1348,60.2
QUEENS,8,2009,EP,17819,679,393,2.2,2921,16.4,10296,57.8,4209,23.6,14505,81.4
QUEENS,8,2010,ELL,2331,663,480,20.6,1084,46.5,541,23.2,226,9.7,767,32.9
QUEENS,8,2010,EP,17958,684,1280,7.1,5950,33.1,6031,33.6,4697,26.2,10728,59.7
QUEENS,8,2011,ELL,2577,664,435,16.9,1089,42.3,801,31.1,252,9.8,1053,40.9
QUEENS,8,2011,EP,17637,683,1080,6.1,5163,29.3,6968,39.5,4426,25.1,11394,64.6
QUEENS,8,2012,ELL,2377,668,310,13,1002,42.2,859,36.1,206,8.7,1065,44.8
QUEENS,8,2012,EP,17959,685,840,4.7,5144,28.6,7299,40.6,4676,26,11975,66.7
QUEENS,All Grades,2006,ELL,15488,642,3704,23.9,4891,31.6,5819,37.6,1074,6.9,6893,44.5
QUEENS,All Grades,2006,EP,101559,670,8168,8,21841,21.5,47834,47.1,23716,23.4,71550,70.5
QUEENS,All Grades,2007,ELL,16114,653,2665,16.5,4636,28.8,7172,44.5,1641,10.2,8813,54.7
QUEENS,All Grades,2007,EP,100709,679,5267,5.2,17229,17.1,49042,48.7,29171,29,78213,77.7
QUEENS,All Grades,2008,ELL,15499,661,1512,9.8,3841,24.8,8421,54.3,1725,11.1,10146,65.5
QUEENS,All Grades,2008,EP,100598,684,3232,3.2,12770,12.7,52849,52.5,31747,31.6,84596,84.1
QUEENS,All Grades,2009,ELL,16336,668,959,5.9,3357,20.5,9797,60,2223,13.6,12020,73.6
QUEENS,All Grades,2009,EP,101346,690,1647,1.6,9167,9,53613,52.9,36919,36.4,90532,89.3
QUEENS,All Grades,2010,ELL,17510,668,2987,17.1,7730,44.1,4913,28.1,1880,10.7,6793,38.8
QUEENS,All Grades,2010,EP,102629,689,5783,5.6,28611,27.9,35572,34.7,32663,31.8,68235,66.5
QUEENS,All Grades,2011,ELL,17770,669,2765,15.6,7605,42.8,5748,32.3,1652,9.3,7400,41.6
QUEENS,All Grades,2011,EP,104023,689,5186,5,26501,25.5,41290,39.7,31046,29.8,72336,69.5
QUEENS,All Grades,2012,ELL,16554,670,2538,15.3,6650,40.2,5635,34,1731,10.5,7366,44.5
QUEENS,All Grades,2012,EP,106247,692,4942,4.7,24973,23.5,41097,38.7,35235,33.2,76332,71.8
STATEN ISLAND,3,2006,ELL,383,651,71,18.5,99,25.8,186,48.6,27,7,213,55.6
STATEN ISLAND,3,2006,EP,3922,687,217,5.5,368,9.4,1905,48.6,1432,36.5,3337,85.1
STATEN ISLAND,3,2007,ELL,341,661,41,12,80,23.5,189,55.4,31,9.1,220,64.5
STATEN ISLAND,3,2007,EP,4024,693,135,3.4,298,7.4,2069,51.4,1522,37.8,3591,89.2
STATEN ISLAND,3,2008,ELL,347,670,20,5.8,59,17,231,66.6,37,10.7,268,77.2
STATEN ISLAND,3,2008,EP,4028,693,80,2,274,6.8,2440,60.6,1234,30.6,3674,91.2
STATEN ISLAND,3,2009,ELL,386,675,8,2.1,43,11.1,296,76.7,39,10.1,335,86.8
STATEN ISLAND,3,2009,EP,4133,696,46,1.1,215,5.2,2575,62.3,1297,31.4,3872,93.7
STATEN ISLAND,3,2010,ELL,367,676,72,19.6,171,46.6,100,27.2,24,6.5,124,33.8
STATEN ISLAND,3,2010,EP,4049,697,312,7.7,1115,27.5,1446,35.7,1176,29,2622,64.8
STATEN ISLAND,3,2011,ELL,354,674,87,24.6,156,44.1,105,29.7,6,1.7,111,31.4
STATEN ISLAND,3,2011,EP,4367,689,319,7.3,1175,26.9,2242,51.3,631,14.4,2873,65.8
STATEN ISLAND,3,2012,ELL,348,677,68,19.5,158,45.4,110,31.6,12,3.4,122,35.1
STATEN ISLAND,3,2012,EP,4483,690,317,7.1,1169,26.1,2343,52.3,654,14.6,2997,66.9
STATEN ISLAND,4,2006,ELL,242,644,56,23.1,66,27.3,111,45.9,9,3.7,120,49.6
STATEN ISLAND,4,2006,EP,4034,683,187,4.6,487,12.1,2114,52.4,1246,30.9,3360,83.3
STATEN ISLAND,4,2007,ELL,349,649,56,16,117,33.5,162,46.4,14,4,176,50.4
STATEN ISLAND,4,2007,EP,3965,685,177,4.5,454,11.5,2071,52.2,1263,31.9,3334,84.1
STATEN ISLAND,4,2008,ELL,263,657,32,12.2,69,26.2,141,53.6,21,8,162,61.6
STATEN ISLAND,4,2008,EP,4043,688,143,3.5,377,9.3,2183,54,1340,33.1,3523,87.1
STATEN ISLAND,4,2009,ELL,278,664,30,10.8,64,23,145,52.2,39,14,184,66.2
STATEN ISLAND,4,2009,EP,4105,696,130,3.2,284,6.9,1933,47.1,1758,42.8,3691,89.9
STATEN ISLAND,4,2010,ELL,332,665,47,14.2,173,52.1,88,26.5,24,7.2,112,33.7
STATEN ISLAND,4,2010,EP,4198,691,200,4.8,1181,28.1,1568,37.4,1249,29.8,2817,67.1
STATEN ISLAND,4,2011,ELL,303,667,44,14.5,143,47.2,91,30,25,8.3,116,38.3
STATEN ISLAND,4,2011,EP,4122,694,171,4.1,920,22.3,1670,40.5,1361,33,3031,73.5
STATEN ISLAND,4,2012,ELL,320,666,51,15.9,144,45,103,32.2,22,6.9,125,39.1
STATEN ISLAND,4,2012,EP,4314,696,173,4,879,20.4,1732,40.1,1530,35.5,3262,75.6
STATEN ISLAND,5,2006,ELL,211,643,45,21.3,73,34.6,77,36.5,16,7.6,93,44.1
STATEN ISLAND,5,2006,EP,4124,674,271,6.6,711,17.2,2111,51.2,1031,25,3142,76.2
STATEN ISLAND,5,2007,ELL,248,649,44,17.7,78,31.5,106,42.7,20,8.1,126,50.8
STATEN ISLAND,5,2007,EP,4141,682,133,3.2,515,12.4,2294,55.4,1199,29,3493,84.4
STATEN ISLAND,5,2008,ELL,268,653,31,11.6,85,31.7,131,48.9,21,7.8,152,56.7
STATEN ISLAND,5,2008,EP,4085,688,97,2.4,373,9.1,2182,53.4,1433,35.1,3615,88.5
STATEN ISLAND,5,2009,ELL,243,668,8,3.3,49,20.2,156,64.2,30,12.3,186,76.5
STATEN ISLAND,5,2009,EP,4114,693,57,1.4,268,6.5,1977,48.1,1812,44,3789,92.1
STATEN ISLAND,5,2010,ELL,236,667,34,14.4,103,43.6,81,34.3,18,7.6,99,41.9
STATEN ISLAND,5,2010,EP,4177,690,191,4.6,1080,25.9,1678,40.2,1228,29.4,2906,69.6
STATEN ISLAND,5,2011,ELL,244,666,39,16,117,48,77,31.6,11,4.5,88,36.1
STATEN ISLAND,5,2011,EP,4278,692,145,3.4,966,22.6,1933,45.2,1234,28.8,3167,74
STATEN ISLAND,5,2012,ELL,247,669,38,15.4,108,43.7,85,34.4,16,6.5,101,40.9
STATEN ISLAND,5,2012,EP,4175,695,177,4.2,870,20.8,1677,40.2,1451,34.8,3128,74.9
STATEN ISLAND,6,2006,ELL,164,617,73,44.5,56,34.1,32,19.5,3,1.8,35,21.3
STATEN ISLAND,6,2006,EP,4067,657,488,12,1077,26.5,1917,47.1,585,14.4,2502,61.5
STATEN ISLAND,6,2007,ELL,164,633,49,29.9,60,36.6,49,29.9,6,3.7,55,33.5
STATEN ISLAND,6,2007,EP,3969,667,341,8.6,822,20.7,2099,52.9,707,17.8,2806,70.7
STATEN ISLAND,6,2008,ELL,190,635,41,21.6,78,41.1,71,37.4,0,0,71,37.4
STATEN ISLAND,6,2008,EP,4037,676,188,4.7,619,15.3,2103,52.1,1127,27.9,3230,80
STATEN ISLAND,6,2009,ELL,223,640,45,20.2,85,38.1,88,39.5,5,2.2,93,41.7
STATEN ISLAND,6,2009,EP,4037,682,119,2.9,543,13.5,2146,53.2,1229,30.4,3375,83.6
STATEN ISLAND,6,2010,ELL,200,648,64,32,100,50,28,14,8,4,36,18
STATEN ISLAND,6,2010,EP,4045,681,309,7.6,1241,30.7,1376,34,1119,27.7,2495,61.7
STATEN ISLAND,6,2011,ELL,196,654,53,27,107,54.6,29,14.8,7,3.6,36,18.4
STATEN ISLAND,6,2011,EP,4029,684,268,6.7,1144,28.4,1454,36.1,1163,28.9,2617,65
STATEN ISLAND,6,2012,ELL,184,647,68,37,77,41.8,30,16.3,9,4.9,39,21.2
STATEN ISLAND,6,2012,EP,4118,685,332,8.1,998,24.2,1397,33.9,1391,33.8,2788,67.7
STATEN ISLAND,7,2006,ELL,195,619,69,35.4,82,42.1,41,21,3,1.5,44,22.6
STATEN ISLAND,7,2006,EP,4067,653,443,10.9,1295,31.8,1890,46.5,439,10.8,2329,57.3
STATEN ISLAND,7,2007,ELL,168,627,45,26.8,74,44,45,26.8,4,2.4,49,29.2
STATEN ISLAND,7,2007,EP,4132,663,282,6.8,1142,27.6,1940,47,768,18.6,2708,65.5
STATEN ISLAND,7,2008,ELL,150,641,21,14,70,46.7,55,36.7,4,2.7,59,39.3
STATEN ISLAND,7,2008,EP,4103,673,126,3.1,781,19,2157,52.6,1039,25.3,3196,77.9
STATEN ISLAND,7,2009,ELL,199,650,10,5,85,42.7,100,50.3,4,2,104,52.3
STATEN ISLAND,7,2009,EP,4138,679,49,1.2,485,11.7,2444,59.1,1160,28,3604,87.1
STATEN ISLAND,7,2010,ELL,217,646,65,30,109,50.2,37,17.1,6,2.8,43,19.8
STATEN ISLAND,7,2010,EP,4043,677,283,7,1260,31.2,1339,33.1,1161,28.7,2500,61.8
STATEN ISLAND,7,2011,ELL,186,651,50,26.9,89,47.8,40,21.5,7,3.8,47,25.3
STATEN ISLAND,7,2011,EP,4089,680,277,6.8,1077,26.3,1418,34.7,1317,32.2,2735,66.9
STATEN ISLAND,7,2012,ELL,145,649,48,33.1,64,44.1,26,17.9,7,4.8,33,22.8
STATEN ISLAND,7,2012,EP,4012,680,296,7.4,1041,25.9,1361,33.9,1314,32.8,2675,66.7
STATEN ISLAND,8,2006,ELL,160,619,64,40,61,38.1,31,19.4,4,2.5,35,21.9
STATEN ISLAND,8,2006,EP,4312,649,673,15.6,1505,34.9,1764,40.9,370,8.6,2134,49.5
STATEN ISLAND,8,2007,ELL,210,621,82,39,85,40.5,42,20,1,0.5,43,20.5
STATEN ISLAND,8,2007,EP,4170,655,534,12.8,1310,31.4,1856,44.5,470,11.3,2326,55.8
STATEN ISLAND,8,2008,ELL,171,638,39,22.8,68,39.8,57,33.3,7,4.1,64,37.4
STATEN ISLAND,8,2008,EP,4129,666,295,7.1,1064,25.8,2069,50.1,701,17,2770,67.1
STATEN ISLAND,8,2009,ELL,163,646,17,10.4,71,43.6,74,45.4,1,0.6,75,46
STATEN ISLAND,8,2009,EP,4142,673,117,2.8,852,20.6,2430,58.7,743,17.9,3173,76.6
STATEN ISLAND,8,2010,ELL,202,652,56,27.7,112,55.4,28,13.9,6,3,34,16.8
STATEN ISLAND,8,2010,EP,4210,678,403,9.6,1563,37.1,1394,33.1,850,20.2,2244,53.3
STATEN ISLAND,8,2011,ELL,208,643,76,36.5,87,41.8,37,17.8,8,3.8,45,21.6
STATEN ISLAND,8,2011,EP,4144,678,328,7.9,1354,32.7,1773,42.8,689,16.6,2462,59.4
STATEN ISLAND,8,2012,ELL,179,655,46,25.7,88,49.2,34,19,11,6.1,45,25.1
STATEN ISLAND,8,2012,EP,4101,679,237,5.8,1405,34.3,1738,42.4,721,17.6,2459,60
STATEN ISLAND,All Grades,2006,ELL,1355,636,378,27.9,437,32.3,478,35.3,62,4.6,540,39.9
STATEN ISLAND,All Grades,2006,EP,24526,667,2279,9.3,5443,22.2,11701,47.7,5103,20.8,16804,68.5
STATEN ISLAND,All Grades,2007,ELL,1480,644,317,21.4,494,33.4,593,40.1,76,5.1,669,45.2
STATEN ISLAND,All Grades,2007,EP,24401,674,1602,6.6,4541,18.6,12329,50.5,5929,24.3,18258,74.8
STATEN ISLAND,All Grades,2008,ELL,1389,652,184,13.2,429,30.9,686,49.4,90,6.5,776,55.9
STATEN ISLAND,All Grades,2008,EP,24425,681,929,3.8,3488,14.3,13134,53.8,6874,28.1,20008,81.9
STATEN ISLAND,All Grades,2009,ELL,1492,660,118,7.9,397,26.6,859,57.6,118,7.9,977,65.5
STATEN ISLAND,All Grades,2009,EP,24669,686,518,2.1,2647,10.7,13505,54.7,7999,32.4,21504,87.2
STATEN ISLAND,All Grades,2010,ELL,1554,661,338,21.8,768,49.4,362,23.3,86,5.5,448,28.8
STATEN ISLAND,All Grades,2010,EP,24722,685,1698,6.9,7440,30.1,8801,35.6,6783,27.4,15584,63
STATEN ISLAND,All Grades,2011,ELL,1491,661,349,23.4,699,46.9,379,25.4,64,4.3,443,29.7
STATEN ISLAND,All Grades,2011,EP,25029,686,1508,6,6636,26.5,10490,41.9,6395,25.6,16885,67.5
STATEN ISLAND,All Grades,2012,ELL,1423,664,319,22.4,639,44.9,388,27.3,77,5.4,465,32.7
STATEN ISLAND,All Grades,2012,EP,25203,688,1532,6.1,6362,25.2,10248,40.7,7061,28,17309,68.7
