Staten Island Open Article 7 Petitions 
"500001021600001999008718B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002000008627B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002001008680B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002002008431B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002003008388B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002004009592B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002005095204B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             510"
"500001021600002006095133B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             010"
"500001021600002007095278B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             010"
"500001021600002008095342B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             000"
"500001021600002009095253B.S.L. ONE OWNERS CORP.  002TUCHMAN,KATZ             000"
"500001100111312009095330BAYVIEW TOWER CONDOMINIUM002TUCHMAN,KATZ             000"
500003000100002009095157SKYLINE TERRACE COOPERATI018PODELL ROTHMAN           000
500003001500002003008657COOLIDGE STATEN ISLAND LL014GOLDBERG WEPRIN & USTIN  510
500003001500002005095025COOLIDGE STATEN ISLAND LL014GOLDBERG WEPRIN & USTIN  500
500003001500002006095104COOLIDGE STATEN ISLAND LL014GOLDBERG WEPRIN & USTIN  000
500003001500002007095046COOLIDGE STATEN ISLAND LL018PODELL ROTHMAN           000
"500005001300002005095247120 BAY STREET REALTY COM246JAY ARTHUR GOLDBERG, P.C.500"
500005004500002008095294PASQUALE PAPPALARDO      004LINDENBAUM & YOUNG       000
500005005100001997008927ALLIED ST. GEORGE COMPANY005PETER H & HUBERT J BRANDT510
500005005100001998008645ALLIED ST. GEORGE COMPANY005PETER H & HUBERT J BRANDT510
"500005005100001999008785ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 510"
"500005005100002000008539ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 010"
"500005005100002001008754ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 510"
"500005005100002003008539ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 510"
"500005005100002004009091ALLIED ST. GEORGE LLC    005BRANDT,STEINBERG & LEWIS 510"
"500005005100002005095190ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 510"
"500005005100002006095197ALLIED 60 BAY STREET LLC 005BRANDT,STEINBERG & LEWIS 010"
"500005005100002007095169ALLIED 60 BAY STREET LLC 005BRANDT,STEINBERG & LEWIS 010"
"500005005100002008095220ALLIED 60 BAY STREET LLC 005BRANDT,STEINBERG & LEWIS 000"
"500005005100002009095064ALLIED 60 BAY STREET LLC 005BRANDT,STEINBERG & LEWIS 000"
"50000500570000200609517433 S & P REALTY CORP.    115LAWRENCE J BERGER, P.C.  010"
"50000500570000200709533333 S & P REALTY CORP.    115LAWRENCE J BERGER, P.C.  010"
"50000500570000200809532333 S & P REALTY CORP.    115LAWRENCE J BERGER, P.C.  010"
"50000500570000200909539333 S & P REALTY CORP.    115LAWRENCE J BERGER, P.C.  010"
"500005006800002005095255THIRTY BAY STREET CO.    246JAY ARTHUR GOLDBERG, P.C.500"
"500005006800002008095139THIRTY BAY STREET CO.    246JAY ARTHUR GOLDBERG, P.C.000"
"500005006800002009095200THIRTY BAY STREET CO.    246JAY ARTHUR GOLDBERG, P.C.000"
"500005007100002008095324BONAIRE REALTY LLC       115LAWRENCE J BERGER, P.C.  000"
"500005008700001991008710Chemical Bank            007SCHWARTZ,WEISS,STECKLER, 510"
"500005008700001992008832CHEMICAL BANK            007SCHWARTZ,WEISS,STECKLER, 511"
"50000500870000200909525026 BAY STREET, LLC       380ROY M. SPARBER LLC       000"
"50000501030000200509520556 BAY ASSOCIATES        002TUCHMAN,KATZ             500"
"50000501030000200609513456 BAY ASSOCIATES        002TUCHMAN,KATZ             000"
"50000501030000200709527956 BAY ASSOCIATES        002TUCHMAN,KATZ             000"
"50000501030000200809534356 BAY ASSOCIATES        002TUCHMAN,KATZ             000"
"50000501030000200909525456 BAY ASSOCIATES        002TUCHMAN,KATZ             000"
"500005011300002008095296HURON PLACE, LLC         004LINDENBAUM & YOUNG       000"
"500006014600002008095110VICTORY PROPERTIES, LLC  018PODELL ROTHMAN           000"
500007005000002007095105MCGREGOR ARMS REALTY CO. 018PODELL ROTHMAN           000
500007005000002008095200MCGREGOR ARMS REALTY CO. 018PODELL ROTHMAN           000
500007005000002009095004MCGREGOR ARMS REALTY CO. 018PODELL ROTHMAN           000
"500007008100002009095187LUCILLE CUCCO            246JAY ARTHUR GOLDBERG, P.C.000"
500008001900002006095076BAYVIEW HOUSE ASSOCIATES 018PODELL ROTHMAN           000
500008001900002007095106BAYVIEW HOUSE ASSOCIATES 018PODELL ROTHMAN           000
500008001900002008095035BAYVIEW HOUSE ASSOCIATES 018PODELL ROTHMAN           000
500008001900002009095031BAYVIEW HOUSE ASSOCIATES 018PODELL ROTHMAN           000
"500008002500002005095206GATEWAY ARMS             002TUCHMAN,KATZ             500"
"500008002500002006095135GATEWAY ARMS             002TUCHMAN,KATZ             000"
"500008002500002007095280GATEWAY ARMS             002TUCHMAN,KATZ             000"
"500008002500002008095344GATEWAY ARMS             002TUCHMAN,KATZ             000"
"500008002500002009095255GATEWAY ARMS             002TUCHMAN,KATZ             000"
500008003400002008095018ST. MARKS REALTY ASSOCIAT018PODELL ROTHMAN           000
"500008006000002002008250STUYVESANT BUSINESS CENTE115LAWRENCE J BERGER, P.C.  510"
"500008006000002005095009SYZ HOLDINGS, LLC        246JAY ARTHUR GOLDBERG, P.C.500"
"500008006000002006095063SYZ HOLDINGS, LLC        246JAY ARTHUR GOLDBERG, P.C.000"
"500008006000002009095174SYZ HOLDINGS, LLC        246JAY ARTHUR GOLDBERG, P.C.000"
500008009200002008095365SOVEREIGN BANK           004LINDENBAUM & YOUNG       000
500008009200002009095420SOVEREIGN BANK           004LINDENBAUM & YOUNG P.C.  000
"500010000100002005095190ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 500"
"500010000100002006095201ALLIED ST. GEORGE COMPANY005BRANDT,STEINBERG & LEWIS 000"
