DBN,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
01M034,6,2006,EP,52,630,10,19.2,27,51.9,14,26.9,1,1.9,15,28.8
01M034,6,2007,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2007,EP,60,644,3,5,34,56.7,23,38.3,0,0,23,38.3
01M034,6,2008,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2008,EP,54,642,1,1.9,40,74.1,13,24.1,0,0,13,24.1
01M034,6,2009,ELL,11,643,0,0,6,54.5,5,45.5,0,0,5,45.5
01M034,6,2009,EP,38,650,0,0,19,50,19,50,0,0,19,50
01M034,6,2010,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2010,EP,54,653,12,22.2,32,59.3,10,18.5,0,0,10,18.5
01M034,6,2011,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2011,EP,41,658,2,4.9,23,56.1,16,39,0,0,16,39
01M034,6,2012,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,6,2012,EP,44,657,3,6.8,28,63.6,13,29.5,0,0,13,29.5
01M034,7,2006,ELL,6,597,2,33.3,4,66.7,0,0,0,0,0,0
01M034,7,2006,EP,43,640,1,2.3,24,55.8,17,39.5,1,2.3,18,41.9
01M034,7,2007,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2007,EP,50,636,4,8,32,64,14,28,0,0,14,28
01M034,7,2008,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2008,EP,65,652,0,0,31,47.7,34,52.3,0,0,34,52.3
01M034,7,2009,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2009,EP,54,651,0,0,27,50,26,48.1,1,1.9,27,50
01M034,7,2010,ELL,7,647,2,28.6,4,57.1,1,14.3,0,0,1,14.3
01M034,7,2010,EP,43,654,7,16.3,25,58.1,11,25.6,0,0,11,25.6
01M034,7,2011,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2011,EP,50,656,7,14,28,56,15,30,0,0,15,30
01M034,7,2012,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,7,2012,EP,37,663,0,0,20,54.1,17,45.9,0,0,17,45.9
01M034,8,2006,ELL,8,606,3,37.5,5,62.5,0,0,0,0,0,0
01M034,8,2006,EP,55,634,9,16.4,31,56.4,14,25.5,1,1.8,15,27.3
01M034,8,2007,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2007,EP,45,643,0,0,28,62.2,17,37.8,0,0,17,37.8
01M034,8,2008,ELL,2,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2008,EP,52,637,0,0,38,73.1,14,26.9,0,0,14,26.9
01M034,8,2009,ELL,4,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2009,EP,61,650,0,0,31,50.8,30,49.2,0,0,30,49.2
01M034,8,2010,ELL,3,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2010,EP,55,640,9,16.4,38,69.1,8,14.5,0,0,8,14.5
01M034,8,2011,ELL,6,633,2,33.3,4,66.7,0,0,0,0,0,0
01M034,8,2011,EP,41,646,3,7.3,31,75.6,7,17.1,0,0,7,17.1
01M034,8,2012,ELL,5,s,s,s,s,s,s,s,s,s,s,s
01M034,8,2012,EP,49,653,2,4.1,32,65.3,15,30.6,0,0,15,30.6
01M034,All Grades,2006,ELL,19,,9,47.4,10,52.6,0,0,0,0,0,0
01M034,All Grades,2006,EP,271,,37,13.7,134,49.4,95,35.1,5,1.8,100,36.9
01M034,All Grades,2007,ELL,20,,7,35,11,55,2,10,0,0,2,10
01M034,All Grades,2007,EP,253,,19,7.5,143,56.5,89,35.2,2,0.8,91,36
01M034,All Grades,2008,ELL,19,,3,15.8,12,63.2,4,21.1,0,0,4,21.1
01M034,All Grades,2008,EP,271,,6,2.2,157,57.9,106,39.1,2,0.7,108,39.9
01M034,All Grades,2009,ELL,26,,1,3.8,14,53.8,11,42.3,0,0,11,42.3
01M034,All Grades,2009,EP,263,,2,0.8,100,38,154,58.6,7,2.7,161,61.2
01M034,All Grades,2010,ELL,19,,4,21.1,12,63.2,3,15.8,0,0,3,15.8
01M034,All Grades,2010,EP,250,,36,14.4,140,56,70,28,4,1.6,74,29.6
01M034,All Grades,2011,ELL,22,649,3,13.6,15,68.2,4,18.2,0,0,4,18.2
01M034,All Grades,2011,EP,221,660,14,6.3,116,52.5,89,40.3,2,0.9,91,41.2
01M034,All Grades,2012,ELL,25,642,8,32,15,60,2,8,0,0,2,8
