Queens Open Article 7 Petitions 
"400013010500002007802962ANOROC REALTY INC.       115LAWRENCE J BERGER, P.C.  010"
"400013010500002008801816ANOROC REALTY INC.       115LAWRENCE J BERGER, P.C.  010"
"400013010500002009803325ANOROC REALTY INC.       115LAWRENCE J BERGER, P.C.  010"
"400013016000002007802196DRAGON DEVELOPMENT LLC   115LAWRENCE J BERGER, P.C.  000"
"400013016000002008802527DRAGON DEVELOPMENT LLC   115LAWRENCE J BERGER, P.C.  000"
"400013016000002009803075DRAGON DEVELOPMENT LLC   115LAWRENCE J BERGER, P.C.  000"
"400015000100002008803936BORDEN AVENUE RESTAURANT,380ROY M. SPARBER LLC       000"
"400015000100002009802045BORDEN AVENUE RESTAURANT,380ROY M. SPARBER LLC       000"
"400016000600001996002262SCHWARTZ ENTERPRISES, INC007SCHWARTZ,WEISS,STECKLER, 510"
"400016000600001997001251SCHWARTZ ENTERPRISES, INC007SCHWARTZ,WEISS,STECKLER, 510"
"400016000600001998001260SCHWARTZ ENTERPRISES, INC018PODELL ROTHMAN           510"
"400016000600001999100393SCHWARTZ ENTERPRISES, INC018PODELL ROTHMAN           510"
"400016000600002000101484SCHWARTZ ENTERPRISES, INC018PODELL ROTHMAN           510"
"400016000600002001101268SCHWARTZ ENTERPRISES, INC018PODELL ROTHMAN           510"
400018000100002008800900CITY LIGHTS AT QUEENS LAN014GOLDBERG WEPRIN & USTIN  000
400018000100002009802679CITY LIGHTS AT QUEENS LAN014GOLDBERG WEPRIN FINKEL   000
400021000100001995004453PEPSI-COLA BOTTLING COMPA018PODELL ROTHMAN           510
400021000100001996003163PEPSI-COLA CO OF N.Y. INC195STADTMAUER BAILKIN LLP   510
400025001500001998003263PLAXALL INC              000A SANTONI                510
"400025001500001999103347PLAXALL, INC.            429ANTHONY SANTONI          510"
"400025001500002000104188PLAXALL, INC.            429ANTHONY SANTONI          010"
"400025001500002001103666PLAXALL, INC.            429ANTHONY SANTONI          010"
"400025001500002002104449PLAXALL, INC.            429ANTHONY SANTONI          010"
"400025001500002003102538PLAXALL, INC.            429ANTHONY SANTONI          510"
"400025001500002004100296PLAXALL, INC.            429ANTHONY SANTONI          510"
"400025001500002005100107PLAXALL, INC.            429ANTHONY SANTONI          010"
"400025001500002006100204PLAXALL, INC.            363                         010"
"400025001500002008803004PLAXALL, INC.            363                         000"
"400025001500002009804080PLAXALL REALTY SUB, LLC  363                         000"
4000260004000020098016645 49 46 AVE LLC          015STROOCK STROOCK & LAVAN  000
"40002600100000200880090221 29 45TH ROAD, INC.    014GOLDBERG WEPRIN & USTIN  000"
"40002600100000200980268021 29 45TH ROAD, INC.    014GOLDBERG WEPRIN FINKEL   000"
"400026001700001996003484DESIGN CENTER,INC        000ANTHONY SANTONI          510"
400026001700002000104170DESIGN CENTER INC.       429ANTHONY SANTONI          510
400026001700002001103653DESIGN CENTER INC.       429ANTHONY SANTONI          510
400026001700002002104432DESIGN CENTER INC.       429ANTHONY SANTONI          010
400026001700002003102526DESIGN CENTER INC.       429ANTHONY SANTONI          510
400026001700002006100203DESIGN CENTER INC.       363                         000
400026001700002007803899DESIGN CENTER INC.       363                         000
400026001700002008803000DESIGN CENTER INC.       363                         000
"400026001700002009804078DESIGN CENTER REALTY SUB,363                         000"
400026002100001992000391PEPSI-COLA BOTTLING CO.  018PODELL ROTHMAN           510
400026002100001994004496PEPSI-COLA BOTTLING COMPA018PODELL ROTHMAN           510
400026002100001995004454PEPSI-COLA BOTTLING COMPA018PODELL ROTHMAN           510
400026002100001996003164PEPSI-COLA BOTTLING CO IN195STADTMAUER BAILKIN LLP   580
400026002100001997004199PEPSI-COLA BOTTLING COMPA195STADTMAUER BAILKIN LLP   510
400026002100001998004401PEPSI-COLA BOTTLING CO NY195STADTMAUER BAILKIN LLP   510
400026002100001999104498PEPSI-COLA BOTTLING COMPA195STADTMAUER BAILKIN LLP   510
400026002100002009804079PLASTIC CENTER REALTY SUB363                         000
"400027000100002009802210TERIA LLC                440JEFFREY GOLKIN,ESQ.      000"
400027000500002006100202PLASTIC CENTER INC.      363                         000
400027000500002007803903PLASTIC CENTER INC.      363                         000
400027000500002008803003PLASTIC CENTER INC.      363                         000
400027000500002009804079PLASTIC CENTER REALTY SUB363                         000
4000270017000020031025225-17 46TH ROAD LLC       429ANTHONY SANTONI          510
4000270017000020041002725-17 46TH ROAD LLC       429ANTHONY SANTONI          510
4000270017000020051000845-17 46TH ROAD LLC       429ANTHONY SANTONI          010
4000270017000020061002015-17 46TH ROAD LLC       363                         010
