District,Grade,Year,Demographic,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4
6,7,2006,SWD,325,599,172,52.9,130,40,23,7.1,0,0,23,7.1
6,7,2007,Not SWD,2409,649,242,10,997,41.4,980,40.7,190,7.9,1170,48.6
6,7,2007,SWD,342,619,118,34.5,158,46.2,59,17.3,7,2,66,19.3
6,7,2008,Not SWD,2198,661,103,4.7,641,29.2,1155,52.5,299,13.6,1454,66.2
6,7,2008,SWD,297,631,68,22.9,127,42.8,96,32.3,6,2,102,34.3
6,7,2009,Not SWD,1912,672,21,1.1,280,14.6,1283,67.1,328,17.2,1611,84.3
6,7,2009,SWD,322,646,23,7.1,144,44.7,149,46.3,6,1.9,155,48.1
6,7,2010,Not SWD,1904,668,224,11.8,773,40.6,582,30.6,325,17.1,907,47.6
6,7,2010,SWD,360,644,121,33.6,168,46.7,63,17.5,8,2.2,71,19.7
6,7,2011,Not SWD,1872,671,172,9.2,692,37,661,35.3,347,18.5,1008,53.8
6,7,2011,SWD,343,649,102,29.7,172,50.1,59,17.2,10,2.9,69,20.1
6,7,2012,Not SWD,1658,669,208,12.5,585,35.3,561,33.8,304,18.3,865,52.2
6,7,2012,SWD,321,647,108,33.6,140,43.6,59,18.4,14,4.4,73,22.7
6,8,2006,Not SWD,2565,636,604,23.5,1107,43.2,758,29.6,96,3.7,854,33.3
6,8,2006,SWD,296,591,206,69.6,69,23.3,21,7.1,0,0,21,7.1
6,8,2007,Not SWD,2457,643,437,17.8,1060,43.1,844,34.4,116,4.7,960,39.1
6,8,2007,SWD,283,610,147,51.9,109,38.5,26,9.2,1,0.4,27,9.5
6,8,2008,Not SWD,2386,654,212,8.9,841,35.2,1160,48.6,173,7.3,1333,55.9
6,8,2008,SWD,329,623,124,37.7,140,42.6,61,18.5,4,1.2,65,19.8
6,8,2009,Not SWD,2228,664,79,3.5,585,26.3,1342,60.2,222,10,1564,70.2
6,8,2009,SWD,296,637,50,16.9,138,46.6,108,36.5,0,0,108,36.5
6,8,2010,Not SWD,2050,673,199,9.7,922,45,642,31.3,287,14,929,45.3
6,8,2010,SWD,350,646,111,31.7,190,54.3,45,12.9,4,1.1,49,14
6,8,2011,Not SWD,1978,672,198,10,791,40,742,37.5,247,12.5,989,50
6,8,2011,SWD,362,647,105,29,160,44.2,93,25.7,4,1.1,97,26.8
6,8,2012,Not SWD,1926,676,107,5.6,742,38.5,850,44.1,227,11.8,1077,55.9
6,8,2012,SWD,354,653,92,26,179,50.6,77,21.8,6,1.7,83,23.4
6,All Grades,2006,Not SWD,14420,648,2431,16.9,5039,34.9,5802,40.2,1148,8,6950,48.2
6,All Grades,2006,SWD,1965,615,942,47.9,622,31.7,377,19.2,24,1.2,401,20.4
6,All Grades,2007,Not SWD,13425,656,1418,10.6,4299,32,6287,46.8,1421,10.6,7708,57.4
6,All Grades,2007,SWD,1892,626,678,35.8,722,38.2,455,24,37,2,492,26
6,All Grades,2008,Not SWD,12335,664,747,6.1,2946,23.9,7109,57.6,1533,12.4,8642,70.1
6,All Grades,2008,SWD,1966,636,479,24.4,742,37.7,700,35.6,45,2.3,745,37.9
6,All Grades,2009,Not SWD,11591,674,319,2.8,1892,16.3,7252,62.6,2128,18.4,9380,80.9
6,All Grades,2009,SWD,1897,648,260,13.7,659,34.7,894,47.1,84,4.4,978,51.6
6,All Grades,2010,Not SWD,11122,675,1142,10.3,4699,42.2,3590,32.3,1691,15.2,5281,47.5
6,All Grades,2010,SWD,2080,652,657,31.6,1028,49.4,330,15.9,65,3.1,395,19
6,All Grades,2011,Not SWD,10858,676,1044,9.6,4189,38.6,4152,38.2,1473,13.6,5625,51.8
6,All Grades,2011,SWD,2030,655,589,29,944,46.5,430,21.2,67,3.3,497,24.5
6,All Grades,2012,Not SWD,10457,677,959,9.2,3742,35.8,4242,40.6,1514,14.5,5756,55
6,All Grades,2012,SWD,1995,656,566,28.4,906,45.4,453,22.7,70,3.5,523,26.2
7,3,2006,Not SWD,1216,661,123,10.1,286,23.5,683,56.2,124,10.2,807,66.4
7,3,2006,SWD,248,628,109,44,65,26.2,67,27,7,2.8,74,29.8
7,3,2007,Not SWD,1123,672,54,4.8,193,17.2,688,61.3,188,16.7,876,78
7,3,2007,SWD,255,642,78,30.6,75,29.4,86,33.7,16,6.3,102,40
7,3,2008,Not SWD,1068,675,29,2.7,129,12.1,779,72.9,131,12.3,910,85.2
7,3,2008,SWD,260,646,55,21.2,80,30.8,116,44.6,9,3.5,125,48.1
7,3,2009,Not SWD,1052,682,6,0.6,89,8.5,789,75,168,16,957,91
7,3,2009,SWD,264,656,24,9.1,79,29.9,155,58.7,6,2.3,161,61
7,3,2010,Not SWD,1039,683,128,12.3,481,46.3,301,29,129,12.4,430,41.4
7,3,2010,SWD,324,664,136,42,125,38.6,55,17,8,2.5,63,19.4
7,3,2011,Not SWD,995,678,138,13.9,486,48.8,339,34.1,32,3.2,371,37.3
7,3,2011,SWD,335,668,121,36.1,137,40.9,74,22.1,3,0.9,77,23
7,3,2012,Not SWD,1079,679,156,14.5,471,43.7,411,38.1,41,3.8,452,41.9
7,3,2012,SWD,360,665,142,39.4,146,40.6,67,18.6,5,1.4,72,20
7,4,2006,Not SWD,1094,660,96,8.8,322,29.4,559,51.1,117,10.7,676,61.8
7,4,2006,SWD,301,614,150,49.8,85,28.2,64,21.3,2,0.7,66,21.9
7,4,2007,Not SWD,1157,660,99,8.6,365,31.5,580,50.1,113,9.8,693,59.9
7,4,2007,SWD,267,626,111,41.6,80,30,74,27.7,2,0.7,76,28.5
7,4,2008,Not SWD,1047,668,65,6.2,240,22.9,592,56.5,150,14.3,742,70.9
7,4,2008,SWD,280,634,88,31.4,93,33.2,89,31.8,10,3.6,99,35.4
7,4,2009,Not SWD,999,677,43,4.3,157,15.7,617,61.8,182,18.2,799,80
7,4,2009,SWD,275,645,67,24.4,65,23.6,121,44,22,8,143,52
7,4,2010,Not SWD,1001,674,74,7.4,499,49.9,298,29.8,130,13,428,42.8
7,4,2010,SWD,332,650,100,30.1,172,51.8,51,15.4,9,2.7,60,18.1
7,4,2011,Not SWD,1033,676,61,5.9,472,45.7,370,35.8,130,12.6,500,48.4
7,4,2011,SWD,344,648,110,32,168,48.8,61,17.7,5,1.5,66,19.2
7,4,2012,Not SWD,973,677,75,7.7,416,42.8,330,33.9,152,15.6,482,49.5
7,4,2012,SWD,349,654,103,29.5,157,45,63,18.1,26,7.4,89,25.5
7,5,2006,Not SWD,1260,646,202,16,486,38.6,497,39.4,75,6,572,45.4
7,5,2006,SWD,310,616,163,52.6,95,30.6,49,15.8,3,1,52,16.8
7,5,2007,Not SWD,1141,658,83,7.3,377,33,590,51.7,91,8,681,59.7
7,5,2007,SWD,289,619,128,44.3,103,35.6,56,19.4,2,0.7,58,20.1
7,5,2008,Not SWD,1055,661,54,5.1,291,27.6,614,58.2,96,9.1,710,67.3
7,5,2008,SWD,305,634,69,22.6,117,38.4,114,37.4,5,1.6,119,39
7,5,2009,Not SWD,988,674,25,2.5,177,17.9,587,59.4,199,20.1,786,79.6
7,5,2009,SWD,282,643,47,16.7,110,39,111,39.4,14,5,125,44.3
7,5,2010,Not SWD,976,673,83,8.5,428,43.9,356,36.5,109,11.2,465,47.6
7,5,2010,SWD,329,649,98,29.8,163,49.5,55,16.7,13,4,68,20.7
7,5,2011,Not SWD,950,673,79,8.3,432,45.5,345,36.3,94,9.9,439,46.2
7,5,2011,SWD,344,652,98,28.5,165,48,76,22.1,5,1.5,81,23.5
7,5,2012,Not SWD,980,676,94,9.6,355,36.2,391,39.9,140,14.3,531,54.2
7,5,2012,SWD,337,647,114,33.8,151,44.8,60,17.8,12,3.6,72,21.4
7,6,2006,Not SWD,1259,633,349,27.7,502,39.9,369,29.3,39,3.1,408,32.4
7,6,2006,SWD,310,597,204,65.8,86,27.7,18,5.8,2,0.6,20,6.5
7,6,2007,Not SWD,1162,646,157,13.5,478,41.1,486,41.8,41,3.5,527,45.4
7,6,2007,SWD,309,610,169,54.7,100,32.4,38,12.3,2,0.6,40,12.9
7,6,2008,Not SWD,1067,655,70,6.6,359,33.6,578,54.2,60,5.6,638,59.8
7,6,2008,SWD,295,618,125,42.4,108,36.6,60,20.3,2,0.7,62,21
7,6,2009,Not SWD,1036,665,34,3.3,265,25.6,626,60.4,111,10.7,737,71.1
7,6,2009,SWD,318,634,74,23.3,143,45,97,30.5,4,1.3,101,31.8
7,6,2010,Not SWD,1042,667,120,11.5,502,48.2,292,28,128,12.3,420,40.3
7,6,2010,SWD,336,637,140,41.7,144,42.9,44,13.1,8,2.4,52,15.5
7,6,2011,Not SWD,1063,668,137,12.9,479,45.1,336,31.6,111,10.4,447,42.1
7,6,2011,SWD,330,645,138,41.8,148,44.8,35,10.6,9,2.7,44,13.3
7,6,2012,Not SWD,995,667,141,14.2,424,42.6,314,31.6,116,11.7,430,43.2
7,6,2012,SWD,366,640,147,40.2,159,43.4,46,12.6,14,3.8,60,16.4
7,7,2006,Not SWD,1338,628,325,24.3,671,50.1,324,24.2,18,1.3,342,25.6
7,7,2006,SWD,310,590,195,62.9,98,31.6,15,4.8,2,0.6,17,5.5
7,7,2007,Not SWD,1298,640,169,13,627,48.3,463,35.7,39,3,502,38.7
7,7,2007,SWD,279,606,138,49.5,119,42.7,21,7.5,1,0.4,22,7.9
7,7,2008,Not SWD,1178,651,59,5,475,40.3,586,49.7,58,4.9,644,54.7
7,7,2008,SWD,302,622,83,27.5,160,53,58,19.2,1,0.3,59,19.5
7,7,2009,Not SWD,1054,664,17,1.6,233,22.1,724,68.7,80,7.6,804,76.3
7,7,2009,SWD,300,645,21,7,148,49.3,129,43,2,0.7,131,43.7
7,7,2010,Not SWD,1044,666,100,9.6,470,45,349,33.4,125,12,474,45.4
7,7,2010,SWD,349,636,165,47.3,146,41.8,35,10,3,0.9,38,10.9
7,7,2011,Not SWD,1039,665,129,12.4,473,45.5,313,30.1,124,11.9,437,42.1
7,7,2011,SWD,334,641,143,42.8,135,40.4,42,12.6,14,4.2,56,16.8
7,7,2012,Not SWD,1041,665,143,13.7,461,44.3,322,30.9,115,11,437,42
7,7,2012,SWD,344,639,142,41.3,156,45.3,41,11.9,5,1.5,46,13.4
7,8,2006,Not SWD,1241,624,422,34,582,46.9,228,18.4,9,0.7,237,19.1
7,8,2006,SWD,301,580,228,75.7,70,23.3,3,1,0,0,3,1
7,8,2007,Not SWD,1298,633,312,24,648,49.9,323,24.9,15,1.2,338,26
7,8,2007,SWD,266,596,177,66.5,79,29.7,10,3.8,0,0,10,3.8
7,8,2008,Not SWD,1168,648,117,10,500,42.8,510,43.7,41,3.5,551,47.2
7,8,2008,SWD,288,615,130,45.1,118,41,40,13.9,0,0,40,13.9
7,8,2009,Not SWD,1196,662,30,2.5,354,29.6,723,60.5,89,7.4,812,67.9
7,8,2009,SWD,291,633,68,23.4,143,49.1,80,27.5,0,0,80,27.5
7,8,2010,Not SWD,1072,666,129,12,596,55.6,271,25.3,76,7.1,347,32.4
7,8,2010,SWD,363,639,166,45.7,172,47.4,25,6.9,0,0,25,6.9
7,8,2011,Not SWD,1062,666,121,11.4,522,49.2,352,33.1,67,6.3,419,39.5
7,8,2011,SWD,335,635,146,43.6,146,43.6,41,12.2,2,0.6,43,12.8
7,8,2012,Not SWD,1024,668,103,10.1,494,48.2,339,33.1,88,8.6,427,41.7
7,8,2012,SWD,309,643,111,35.9,152,49.2,43,13.9,3,1,46,14.9
7,All Grades,2006,Not SWD,7408,641,1517,20.5,2849,38.5,2660,35.9,382,5.2,3042,41.1
7,All Grades,2006,SWD,1780,603,1049,58.9,499,28,216,12.1,16,0.9,232,13
7,All Grades,2007,Not SWD,7179,651,874,12.2,2688,37.4,3130,43.6,487,6.8,3617,50.4
7,All Grades,2007,SWD,1665,616,801,48.1,556,33.4,285,17.1,23,1.4,308,18.5
7,All Grades,2008,Not SWD,6583,659,394,6,1994,30.3,3659,55.6,536,8.1,4195,63.7
7,All Grades,2008,SWD,1730,628,550,31.8,676,39.1,477,27.6,27,1.6,504,29.1
7,All Grades,2009,Not SWD,6325,670,155,2.5,1275,20.2,4066,64.3,829,13.1,4895,77.4
7,All Grades,2009,SWD,1730,642,301,17.4,688,39.8,693,40.1,48,2.8,741,42.8
7,All Grades,2010,Not SWD,6174,671,634,10.3,2976,48.2,1867,30.2,697,11.3,2564,41.5
7,All Grades,2010,SWD,2033,645,805,39.6,922,45.4,265,13,41,2,306,15.1
7,All Grades,2011,Not SWD,6142,671,665,10.8,2864,46.6,2055,33.5,558,9.1,2613,42.5
7,All Grades,2011,SWD,2022,648,756,37.4,899,44.5,329,16.3,38,1.9,367,18.2
7,All Grades,2012,Not SWD,6092,672,712,11.7,2621,43,2107,34.6,652,10.7,2759,45.3
