"20226000382009R220 EAST REALTY, INC.517 EAST 132 STREET  000000828004"
"20226000382009R220 EAST REALTY, INC.517 EAST 132 STREET  000000828004"
20226600012009RLOUIS REICHARDT HOLDI250 BROOK AVENUE     000000355502
20226600032009RLOUIS REICHARDT HOLDI515 EAST 138 STREET  000000075004
20226600042009RLOUIS REICHARDT HOLDI517 EAST 138 STREET  000000075004
20226600282009RLOUIS REICHARDT HOLDI535 EAST 138 STREET  000000585004
20226600372009RLOUIS REICHARDT HOLDI529 EAST 138 STREET  000000287502
20226600392009RLOUIS REICHARDT HOLDI527 EAST 138 STREET  000000307002
20226600402009RLOUIS REICHARDT HOLDI525 EAST 138 STREET  000000287502
20226600412009RLOUIS REICHARDT HOLDI523 EAST 138 STREET  000000307002
20226600422009RLOUIS REICHARDT HOLDI519 EAST 138 STREET  000000187004
20226800092009R350 BROOK AVE RLTY CP350 BROOK AVENUE     000000081504
20230700402009R2787 3 AVE CORP      2778 3 AVENUE        000000045204
20230900122009R                     282 EAST 134 STREET  000003621774
20231400842009RMYRON GINSBERG       289 EAST 139 STREET  000000393004
20231700512009RTHREE CLOUD REALTY CO261 EAST 134 STREET  000000061504
20231800182009R200 EAST REALTY INC  2488 3 AVENUE        000000145004
20232000722008R138TH STREET REALTY  256 EAST 138 STREET  000000101504
20232000742009RE. 138 ST. BRONX RLTY260 EAST 138 STREET  000000221004
20232201112009RUNITED PARCEL SERVICE215 RIDER AVENUE     000000515004
20232700202009RMT EAST 148TH STREET 368 EAST 148 STREET  000001745004
20233000392009R149TH STREET REALTYCO346 EAST 149 STREET  000005055004
20233000452009R38 HLDG CP           351 EAST 148 STREET  000004920004
20233100522009R64 HOLDING CORP      329 EAST 149 STREET  000001580004
20233100642009RHUB LLC              301 EAST 149 STREET  000000685504
20234002202009RF.M.T.C. REALTY CORP.230 EAST 144 STREET  000000706004
20234002212009RF.M.T.C. REALTY CORP.228 EAST 144 STREET  000006120004
20234300102009R424 SHEVA REALTY ASSO424 GRAND CONCOURSE  000000466502
20234300122009R424 SHEVA REALTY ASSO428 GRAND CONCOURSE  000000453002
20234700202008RCONSOURSE REALTY LLC 575 GRAND CONCOURSE  000000341004
20234700202009RCONSOURSE REALTY LLC 575 GRAND CONCOURSE  000000719004
20236000892009RBROOK HOUSE REALTY CO3146 3 AVENUE        000000995004
20236200112008RBRONX SOUTH REALTY   2910 3 AVENUE        000001160004
20236800272008RRIVERDALE HOLDING COR508 EAST 164 STREET  000000122004
20236800272009RRIVERDALE HOLDING COR508 EAST 164 STREET  000000167004
20237400262009RR G ENTERPRISE INC   614 MELROSE AVENUE   000000785004
"20237700492008R156 THIRD HOLDING,   3037 3 AVENUE        000000605004"
20238600672009RACTION PAPER CO INC  429 EAST 164 STREET  000000670004
20238600742008RBROOK WEBSTER DVLPMNT425 EAST 164 STREET  000000426504
