Manhattan Open Article 7 Petitions 
100005100110012005200861SLG BROAD STREET 125 A LL015STROOCK & STROOCK & LAVAN500
100005100110012006201692SLG BROAD STREET 125 A LL015STROOCK & STROOCK & LAVAN000
100005100100002007260574MACK CALI 125 BROAD A L.L135MARCUS & POLLACK LLP     000
100005100100002008257427MACK CALI 125 BROAD A L.L135MARCUS & POLLACK LLP     000
100005100100002009259834MACK CALI 125 BROAD A L.L135MARCUS & POLLACK LLP     000
100005100210022006201780SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100210022007200611SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100210022008200567SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100210022009200383SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100310032005200860SLG BROAD STREET 125 C LL015STROOCK & STROOCK & LAVAN500
100005100310032006201691SLG BROAD STREET 125 C LL015STROOCK & STROOCK & LAVAN000
100005100300002007260575MACK CALI 125 BROAD C L.L135MARCUS & POLLACK LLP     000
100005100300002008257428MACK CALI 125 BROAD C L.L135MARCUS & POLLACK LLP     000
100005100300002009259835MACK CALI 125 BROAD C L.L135MARCUS & POLLACK LLP     000
100005100710072006201780SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100710072007200611SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100710072008200567SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100005100710072009200383SULLIVAN & CROMWELL LLP  006SHERMAN & GORDON PC      000
100007002700002009262655EDMUND A. NAHAS          195AKERMAN SENTERFITT LLP   000
"100007002800002005255743MAYIM MANAGEMENT LLC     440JEFFREY GOLKIN,ESQ.      500"
"100007002800002006257679MAYIM MANAGEMENT LLC     440JEFFREY GOLKIN,ESQ.      000"
"100007002800002007259007MAYIM MANAGEMENT LLC     440JEFFREY GOLKIN,ESQ.      000"
"100007002800002009256324MAYIM MANAGEMENT LLC     440JEFFREY GOLKIN,ESQ.      000"
100007002900002008256790SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007002900002009250406SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003000002008256790SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003000002009250406SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003100002007251920FASHION MANAGMENT CORP.  014GOLDBERG WEPRIN & USTIN  010
100007003100002008252312FASHION MANAGMENT CORP.  014GOLDBERG WEPRIN & USTIN  010
100007003100002009252215FASHION MANAGMENT CORP.  014GOLDBERG WEPRIN FINKEL   000
100007003300001992050146SONS OF THE REVOLUTION IN018PODELL ROTHMAN           510
100007003300002008256790SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003300002009250406SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003500002008256790SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003500002009250406SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003700002008256790SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
100007003700002009250406SONS OF THE REVOLUTION IN018PODELL ROTHMAN           000
"10000700380000200620148460 PEARL STREET, LLC     138MEYER, SUOZZI, ENGLISH   000"
"10000700380000200720057360 PEARL STREET, LLC     138MEYER, SUOZZI, ENGLISH   000"
100007003800002008256245PEARL 60 LLC             018PODELL ROTHMAN           000
100007003800002009250536PEARL 60 LLC             018PODELL ROTHMAN           000
"100007100100002008257687KUMQUAT PROPERTIES LLC   005BRANDT,STEINBERG & LEWIS 000"
"100007100110022009258885KUMQUAT PROPERTIES LLC   005BRANDT,STEINBERG & LEWIS 000"
"100008003200002005257167WHITEHALL PROPERTIES, LLC021SONNENSCHEIN SHERMAN &   500"
"100008003200002006258248WHITEHALL PROPERTIES, LLC021SONNENSCHEIN SHERMAN &   010"
"100008003200002007259870WHITEHALL PROPERTIES, LLC021SONNENSCHEIN SHERMAN &   010"
"100008003900002008258897WATER AND PEARL PARTNERS 440JEFFREY GOLKIN,ESQ.      000"
"100008003900002009257853SC WATERVIEW LLC         005BRANDT,STEINBERG & LEWIS 000"
100008005100001989057976WATER & PEARL PARTNERS   005PETER H & HUBERT J BRANDT510
100008005100001990056186WATER & PEARL PARTNERS   005PETER H & HUBERT J BRANDT510
100008005100001991055630Water and Pearl Partners 005PETER H & HUBERT J BRANDT510
"100008005100001992056619WATER AND PEARL PARTNERS 440JEFFREY GOLKIN,ESQ.      510"
"100008005100001993202765WATER AND PEARL PARTNERS 440JEFFREY GOLKIN,ESQ.      510"
"100008005100001994201201WATER AND PEARL PARTNERS 440JEFFREY GOLKIN,ESQ.      510"
"100008005100001998209785WATER AND PEARL PARTNERS 440JEFFREY GOLKIN,ESQ.      510"
